;ID;Genero;Edad;Profesion;Experiencia laboral;Gastoscore;Family_Size;Generacion;Ingresos anuales brutos;Provincia;Digital_encuesta;Gasto_medio_mensual_cuota;Abandono;Dias_cliente
8200;CLI8202;1;31;3;2;1;3;3;28868;27;0.709;30;0;303
8201;CLI8203;1;53;0;0;2;4;1;31580;31;0.837;30;0;202
8202;CLI8204;0;86;5;0;0;2;0;122246;28;1.248;120;0;420
8203;CLI8205;0;39;5;1;1;3;3;21007;30;1.077;30;0;399
8204;CLI8206;0;84;8;0;0;2;0;35470;13;0.779;50;0;208
8205;CLI8207;0;97;8;0;0;2;0;57242;14;1.658;50;0;548
8206;CLI8208;1;67;8;0;2;3;1;124223;46;1.443;80;1;119
8207;CLI8209;0;87;0;0;0;2;0;89543;27;1.502;50;0;132
8208;CLI8210;1;33;5;1;1;4;3;19937;13;1.744;30;0;268
8209;CLI8211;1;76;2;0;0;2;1;75214;35;0.583;120;1;360
8210;CLI8212;1;72;5;0;2;2;1;27259;44;1.658;30;1;129
8211;CLI8213;0;77;8;0;1;2;1;63185;5;1.267;50;0;244
8212;CLI8214;1;35;3;1;2;4;3;21419;26;1.307;30;1;382
8213;CLI8215;1;51;7;0;1;4;1;65015;41;1.502;80;0;43
8214;CLI8216;1;23;3;2;1;5;2;19734;8;1.512;30;0;226
8215;CLI8217;1;52;5;0;1;3;1;110593;4;1.658;80;0;129
8216;CLI8218;0;43;6;0;1;2;3;96114;48;1.169;120;1;305
8217;CLI8219;1;94;8;0;1;3;0;43632;20;1.385;30;0;517
8218;CLI8220;0;73;0;0;1;2;1;64205;35;0.935;50;1;295
8219;CLI8221;0;55;0;0;2;2;1;116952;12;1.033;50;0;90
8220;CLI8222;0;46;0;0;2;3;1;67327;24;0.798;80;0;194
8221;CLI8223;1;58;0;0;1;1;1;27219;39;1.385;30;0;208
8222;CLI8224;1;41;0;1;1;2;3;79070;17;2.066;50;1;292
8223;CLI8225;0;50;0;0;1;2;1;60522;39;0.915;50;1;115
8224;CLI8226;0;73;8;0;1;1;1;31163;32;1.248;30;0;153
8225;CLI8227;1;36;6;1;1;1;3;21569;2;1.882;30;0;136
8226;CLI8228;1;44;0;0;1;1;1;97817;37;1.1;50;1;187
8227;CLI8229;0;39;0;1;1;1;3;26624;29;1.261;30;0;567
8228;CLI8230;1;30;0;2;1;2;3;30857;33;1.215;30;0;321
8229;CLI8231;0;53;0;0;2;3;1;34592;22;1.189;30;0;113
8230;CLI8232;0;62;0;0;2;2;1;64626;40;1.17;50;1;363
8231;CLI8233;1;28;3;2;1;6;3;27283;25;2.202;30;1;216
8232;CLI8234;0;33;0;1;1;8;3;30290;41;1.307;30;0;136
8233;CLI8235;0;51;7;0;1;3;1;129149;1;1.463;80;0;384
8234;CLI8236;1;54;8;0;1;2;1;66327;34;1.15;30;0;50
8235;CLI8237;1;79;6;0;1;4;0;60675;47;1.033;30;0;264
8236;CLI8238;0;87;8;0;0;2;0;69215;46;1.033;50;0;313
8237;CLI8239;0;39;0;1;1;3;3;27116;48;0.962;30;1;121
8238;CLI8240;0;85;8;0;1;1;0;21386;19;1.248;30;0;376
8239;CLI8241;0;87;8;0;0;2;0;119755;3;0.935;120;0;518
8240;CLI8242;1;46;3;0;0;4;1;94967;22;0.564;80;0;434
8241;CLI8243;0;46;4;0;1;1;1;47861;2;1.658;50;1;185
8242;CLI8244;1;74;8;0;0;2;1;62469;17;0.994;30;1;314
8243;CLI8245;1;29;3;2;1;1;3;21697;22;2.306;30;1;201
8244;CLI8246;1;74;8;0;0;2;1;67494;4;0.837;50;0;138
8245;CLI8247;1;61;4;0;1;1;1;116117;44;1.404;50;0;598
8246;CLI8248;0;62;0;0;2;2;1;22812;11;1.209;30;0;318
8247;CLI8249;1;69;8;0;2;4;1;73172;25;1.091;30;1;170
8248;CLI8250;1;51;0;0;2;2;1;83689;43;0.974;50;0;32
8249;CLI8251;1;35;3;1;1;2;3;21357;48;1.376;30;1;110
8250;CLI8252;0;54;1;0;1;1;1;72788;1;1.052;50;1;150
8251;CLI8253;1;65;0;0;0;2;1;95493;3;1.678;50;0;442
8252;CLI8254;1;24;3;2;1;5;2;17792;0;2.444;30;0;445
8253;CLI8255;0;31;0;2;1;1;3;18685;19;0.709;30;0;395
8254;CLI8256;1;31;7;2;1;3;3;31469;6;0.847;30;1;337
8255;CLI8257;1;83;8;0;1;1;0;83648;45;1.717;50;0;183
8256;CLI8258;0;41;0;1;1;2;3;81442;10;0.686;50;0;270
8257;CLI8259;1;55;5;0;2;2;1;65072;41;1.267;50;0;584
8258;CLI8260;0;55;2;0;0;4;1;105078;30;0.857;80;1;155
8259;CLI8261;0;97;8;0;1;1;0;30052;36;0.564;30;1;322
8260;CLI8262;0;39;0;1;2;5;3;29414;3;1.767;30;0;184
8261;CLI8263;0;39;8;1;1;1;3;25568;3;1.537;30;0;136
8262;CLI8264;1;34;7;1;2;3;3;25057;11;1.445;30;1;254
8263;CLI8265;1;51;0;0;1;1;1;23400;31;1.482;30;0;509
8264;CLI8266;0;55;0;0;2;4;1;98112;43;1.424;80;0;359
8265;CLI8267;0;36;0;1;1;3;3;30132;17;1.261;30;0;330
8266;CLI8268;1;54;0;0;1;1;1;114886;17;0.661;50;1;217
8267;CLI8269;1;57;0;0;2;3;1;74679;42;1.267;80;0;345
8268;CLI8270;1;28;3;2;1;3;3;26865;38;2.927;30;1;145
8269;CLI8271;0;45;0;0;1;1;1;72319;12;1.077;50;0;462
8270;CLI8272;0;75;0;0;0;2;1;61680;33;0.779;50;0;561
8271;CLI8273;0;87;8;0;0;2;0;107647;26;1.639;120;0;321
8272;CLI8274;1;44;7;0;2;5;1;42213;14;1.468;30;1;338
8273;CLI8275;0;68;5;0;1;1;1;110917;0;1.502;50;1;338
8274;CLI8276;1;23;3;2;1;2;2;18651;40;1.754;30;0;378
8275;CLI8277;0;22;3;2;1;4;2;16520;16;10.635;30;0;167
8276;CLI8278;1;31;7;2;1;5;3;20276;37;1.33;30;1;345
8277;CLI8279;1;63;5;0;2;2;1;119408;44;1.385;50;0;468
8278;CLI8280;0;28;3;2;1;1;3;20402;42;2.858;30;0;229
8279;CLI8281;0;69;4;0;1;1;1;59567;49;0.759;30;1;237
8280;CLI8282;0;29;7;2;1;3;3;19110;9;2.651;30;0;496
8281;CLI8283;0;55;6;0;0;3;1;71872;22;1.267;30;0;477
8282;CLI8284;0;33;6;1;1;4;3;19538;35;1.307;30;0;593
8283;CLI8285;0;29;4;2;1;4;3;29394;23;1.616;30;0;523
8284;CLI8286;1;67;0;0;2;3;1;121629;39;0.564;80;0;397
8285;CLI8287;1;46;0;0;1;1;1;108482;13;0.857;50;0;408
8286;CLI8288;1;97;0;0;1;2;0;99951;20;0.583;50;0;309
8287;CLI8289;1;50;0;0;2;3;1;62985;27;1.737;30;1;389
8288;CLI8290;0;95;8;0;1;1;0;77440;38;0.955;50;0;48
8289;CLI8291;1;20;3;2;1;5;2;13957;44;2.996;30;1;230
8290;CLI8292;1;41;7;1;1;1;3;87625;22;0.801;50;1;266
8291;CLI8293;1;51;0;0;1;1;1;80406;47;0.603;50;1;360
8292;CLI8294;1;64;0;0;2;2;1;31732;41;1.619;30;0;31
8293;CLI8295;0;79;8;0;0;2;0;36328;49;1.091;50;0;534
8294;CLI8296;0;55;0;0;0;3;1;44649;22;0.661;30;0;104
8295;CLI8297;0;62;4;0;2;3;1;106899;27;1.697;80;0;183
8296;CLI8298;1;51;0;0;1;3;1;24558;45;1.15;30;1;113
8297;CLI8299;1;63;0;0;1;1;1;109072;39;0.994;50;1;391
8298;CLI8300;1;46;2;0;0;6;1;89620;26;1.248;30;0;555
8299;CLI8301;1;22;3;2;1;4;2;16267;31;1.512;30;0;597
8300;CLI8302;1;21;3;2;1;3;2;16432;34;1.685;30;0;87
8301;CLI8303;1;21;3;2;1;4;2;13325;22;1.512;30;1;387
8302;CLI8304;1;75;2;0;1;1;1;122876;1;1.678;50;0;589
8303;CLI8305;0;44;0;0;1;2;1;85699;41;1.675;50;1;197
8304;CLI8306;1;90;8;0;0;2;0;111311;8;1.091;120;0;113
8305;CLI8307;0;25;3;2;1;3;2;29291;2;2.996;30;1;207
8306;CLI8308;0;92;8;0;0;2;0;79145;13;1.541;120;0;283
8307;CLI8309;1;56;0;0;1;4;1;44493;1;1.111;30;1;316
8308;CLI8310;1;65;0;0;2;2;1;124598;29;1.111;50;0;530
8309;CLI8311;0;45;0;0;2;5;1;50832;25;1.169;30;0;135
8310;CLI8312;1;56;2;0;0;2;1;43353;35;1.346;30;0;268
8311;CLI8313;0;68;0;0;2;3;1;115801;43;11.305;30;1;353
8312;CLI8314;0;68;8;0;0;4;1;110508;0;1.737;30;1;188
8313;CLI8315;0;42;0;0;1;1;3;96237;24;1.238;50;1;174
8314;CLI8316;1;20;0;2;1;4;2;17602;27;3.03;30;0;55
8315;CLI8317;1;24;3;2;1;4;2;13642;36;2.892;30;0;482
8316;CLI8318;0;33;5;1;1;3;3;20408;31;1.33;30;0;456
8317;CLI8319;0;68;7;0;1;1;1;59101;2;0.896;50;1;356
8318;CLI8320;0;47;7;0;1;3;1;114792;46;0.935;30;0;157
8319;CLI8321;0;35;4;1;1;1;3;18303;22;0.732;30;1;194
8320;CLI8322;1;41;0;1;0;1;3;51100;6;0.663;50;0;215
8321;CLI8323;1;53;0;0;1;1;1;63420;24;0.974;50;0;124
8322;CLI8324;0;34;4;1;1;2;3;24237;1;1.836;30;1;357
8323;CLI8325;1;51;0;0;0;4;1;64013;23;1.756;30;1;342
8324;CLI8326;0;54;4;0;2;4;1;78928;41;0.7;30;0;506
8325;CLI8327;1;47;5;0;2;4;1;61263;5;0.974;30;0;564
8326;CLI8328;1;46;0;0;1;1;1;112301;21;1.072;50;1;274
8327;CLI8329;1;41;5;1;1;2;3;34712;34;2.066;30;1;104
8328;CLI8330;1;79;7;0;0;2;0;56382;46;15.215;50;1;330
8329;CLI8331;1;78;2;0;0;1;1;120237;27;0.74;120;1;325
8330;CLI8332;0;43;4;0;1;1;3;60209;30;1.744;50;0;322
8331;CLI8333;1;22;3;2;1;5;2;13893;20;2.823;30;0;390
8332;CLI8334;0;29;8;2;1;1;3;18305;37;10.635;30;1;382
8333;CLI8335;1;79;2;0;1;1;0;83404;48;1.189;50;1;286
8334;CLI8336;1;77;3;0;1;1;1;118209;22;0.661;50;0;512
8335;CLI8337;1;50;0;0;1;1;1;122451;29;1.639;50;1;272
8336;CLI8338;1;36;2;1;1;5;3;20299;48;1.054;30;0;169
8337;CLI8339;1;55;7;0;2;3;1;98199;13;1.639;30;1;153
8338;CLI8340;1;34;7;1;1;1;3;23282;39;1.422;30;0;90
8339;CLI8341;0;81;8;0;0;2;0;99584;36;1.678;120;0;232
8340;CLI8342;0;75;0;0;0;2;1;45778;37;1.6;30;1;369
8341;CLI8343;0;54;0;0;1;1;1;95977;13;1.678;50;0;170
8342;CLI8344;1;54;6;0;0;2;1;23229;12;0.857;30;1;322
8343;CLI8345;0;20;3;2;1;3;2;19311;33;1.512;30;0;580
8344;CLI8346;0;94;7;0;2;2;0;48878;30;0.935;30;1;327
8345;CLI8347;0;42;7;0;1;4;3;63664;40;0.824;30;0;376
8346;CLI8348;1;31;0;2;1;4;3;18279;33;2.066;30;0;209
8347;CLI8349;1;51;0;0;2;2;1;40432;4;1.385;30;0;86
8348;CLI8350;1;65;1;0;2;3;1;59046;39;0.661;80;1;250
8349;CLI8351;0;62;0;0;1;2;1;116572;14;0.74;50;1;182
8350;CLI8352;1;76;0;0;1;1;1;22856;10;1.424;30;0;165
8351;CLI8353;1;73;0;0;1;2;1;106595;44;1.189;50;1;261
8352;CLI8354;1;20;3;2;1;6;2;20540;10;2.478;30;0;57
8353;CLI8355;1;40;0;1;1;1;3;123971;33;1.054;50;0;454
8354;CLI8356;1;34;6;1;1;2;3;25905;37;1.905;30;1;137
8355;CLI8357;1;74;2;0;0;2;1;119944;3;1.658;120;1;389
8356;CLI8358;0;43;0;0;1;1;3;55806;30;1.606;50;0;158
8357;CLI8359;1;46;7;0;1;3;1;115629;35;1.6;80;0;373
8358;CLI8360;1;55;0;0;1;2;1;64800;19;0.994;50;0;234
8359;CLI8361;0;41;0;1;2;2;3;84914;11;0.778;50;1;117
8360;CLI8362;0;65;0;0;1;1;1;88510;35;1.561;50;1;147
8361;CLI8363;1;55;0;0;1;2;1;80777;23;15.215;50;1;271
8362;CLI8364;1;53;0;0;1;3;1;75995;28;1.346;80;0;562
8363;CLI8365;1;61;0;0;1;1;1;75598;17;1.58;50;0;349
8364;CLI8366;0;36;5;1;1;3;3;21878;37;1.008;30;0;182
8365;CLI8367;1;42;0;0;1;1;3;119677;12;1.077;50;0;481
8366;CLI8368;1;47;0;0;1;2;1;47075;42;0.955;50;0;382
8367;CLI8369;0;58;0;0;1;2;1;101753;4;1.678;50;0;397
8368;CLI8370;1;41;7;1;1;1;3;61036;32;1.836;50;0;542
8369;CLI8371;0;40;0;1;1;1;3;88069;15;1.859;50;1;376
8370;CLI8372;1;40;0;1;1;1;3;127374;14;1.353;50;0;580
8371;CLI8373;1;68;0;0;1;1;1;99472;25;1.619;50;0;210
8372;CLI8374;0;42;0;0;1;2;3;122300;17;0.916;120;0;418
8373;CLI8375;1;61;7;0;1;1;1;75247;0;0.779;50;1;135
8374;CLI8376;1;66;7;0;2;2;1;91390;24;0.857;120;0;382
8375;CLI8377;0;40;7;1;2;2;3;73986;33;2.066;50;0;503
8376;CLI8378;1;33;7;1;1;9;3;20453;26;2.066;30;0;303
8377;CLI8379;0;73;7;0;1;3;1;31552;27;0.681;30;1;234
8378;CLI8380;1;50;7;0;1;1;1;51897;21;0.915;50;0;432
8379;CLI8381;0;44;7;0;1;1;1;112818;3;0.847;50;0;568
8380;CLI8382;0;50;7;0;1;3;1;41424;19;11.305;30;1;272
8381;CLI8383;1;45;8;0;1;1;1;106990;8;1.284;50;1;284
8382;CLI8384;0;68;1;0;1;1;1;24210;10;0.642;30;0;586
8383;CLI8385;1;67;0;0;1;2;1;68965;29;0.759;50;1;131
8384;CLI8386;0;55;0;0;1;2;1;71808;20;0.583;50;0;600
8385;CLI8387;1;58;7;0;1;2;1;94543;49;1.463;50;0;64
8386;CLI8388;1;43;0;0;1;1;3;70270;5;1.1;50;0;394
8387;CLI8389;0;95;8;0;1;1;0;44187;9;1.287;50;0;310
8388;CLI8390;1;55;0;0;1;1;1;40439;31;1.365;50;1;100
8389;CLI8391;0;51;7;0;1;1;1;65289;38;0.642;30;1;133
8390;CLI8392;1;57;6;0;1;1;1;39437;3;1.248;50;0;370
8391;CLI8393;0;50;6;0;1;1;1;68643;48;1.15;30;0;492
8392;CLI8394;0;41;0;1;1;1;3;100416;20;1.169;50;0;233
8393;CLI8395;0;40;4;1;1;1;3;107839;41;1.905;50;0;104
8394;CLI8396;0;28;0;2;1;1;3;21436;29;1.995;30;0;546
8395;CLI8397;0;44;5;0;1;1;1;21178;42;1.353;30;1;250
8396;CLI8398;1;45;0;0;0;2;1;31796;9;0.985;30;0;449
8397;CLI8399;0;28;1;2;0;2;3;19539;41;2.34;30;0;573
8398;CLI8400;1;88;8;0;2;2;0;79899;47;1.091;120;0;202
8399;CLI8401;0;51;0;0;1;1;1;52884;15;1.463;50;0;516
8400;CLI8402;0;89;8;0;1;1;0;34313;10;1.013;30;0;207
8401;CLI8403;1;44;0;0;1;2;1;37393;7;1.031;50;0;180
8402;CLI8404;1;54;8;0;1;1;1;63610;22;1.717;50;1;101
8403;CLI8405;0;29;3;2;1;3;3;26869;8;12.705;30;1;149
8404;CLI8406;1;29;0;2;1;1;3;24099;49;2.892;30;0;197
8405;CLI8407;0;52;0;0;1;1;1;102345;24;1.404;50;0;573
8406;CLI8408;0;78;7;0;1;1;1;78595;20;1.033;50;1;265
8407;CLI8409;1;53;4;0;2;5;1;25376;38;0.896;30;0;471
8408;CLI8410;1;43;0;0;2;3;3;70056;49;0.778;30;0;254
8409;CLI8411;1;55;0;0;2;2;1;61555;6;0.896;50;1;234
8410;CLI8412;0;51;0;0;1;2;1;35750;19;0.72;50;0;30
8411;CLI8413;1;29;4;2;2;2;3;24300;27;2.685;30;1;234
8412;CLI8414;0;46;8;0;1;2;1;57016;41;1.541;50;0;362
8413;CLI8415;0;40;0;1;1;2;3;66046;0;1.652;50;1;352
8414;CLI8416;1;32;3;1;1;4;3;23887;21;1.813;30;0;532
8415;CLI8417;0;43;0;0;1;1;3;126039;48;1.882;120;0;185
8416;CLI8418;0;45;0;0;1;3;1;97334;40;1.951;30;0;311
8417;CLI8419;0;53;6;0;1;1;1;63392;11;1.717;50;1;321
8418;CLI8420;1;44;7;0;0;3;1;83351;45;0.755;30;0;480
8419;CLI8421;0;28;3;2;1;3;3;23680;21;14.085;30;0;477
8420;CLI8422;0;45;0;0;1;2;1;92740;31;1.951;50;0;502
8421;CLI8423;1;41;0;1;1;1;3;22967;32;1.905;30;0;465
8422;CLI8424;0;58;5;0;1;1;1;105034;20;0.622;50;0;594
8423;CLI8425;0;56;4;0;2;3;1;103093;49;0.994;80;1;300
8424;CLI8426;1;80;7;0;2;3;0;129452;18;1.58;80;1;265
8425;CLI8427;1;67;8;0;1;5;1;40282;21;0.7;30;1;233
8426;CLI8428;1;43;7;0;1;1;3;32524;15;1.031;30;1;305
8427;CLI8429;0;21;3;2;1;4;2;17395;6;1.926;30;1;102
8428;CLI8430;0;21;3;2;1;7;2;19275;38;3.03;30;0;351
8429;CLI8431;0;25;7;2;1;5;2;27131;27;2.064;30;0;457
8430;CLI8432;1;91;2;0;0;2;0;75042;11;11.305;50;0;351
8431;CLI8433;0;68;0;0;0;2;1;129741;14;1.326;50;0;144
8432;CLI8434;0;47;0;0;1;4;1;27832;44;1.385;30;0;308
8433;CLI8435;0;30;0;2;1;5;3;24274;11;0.824;30;0;556
8434;CLI8436;1;55;0;0;1;1;1;78948;29;0.622;50;0;541
8435;CLI8437;0;25;7;2;1;6;2;24132;4;2.754;30;1;266
8436;CLI8438;1;39;7;1;1;2;3;22155;4;1.744;30;0;41
8437;CLI8439;1;35;3;1;1;3;3;28136;31;0.985;30;0;339
8438;CLI8440;0;46;5;0;1;3;1;81454;6;0.622;80;1;400
8439;CLI8441;1;36;7;1;1;1;3;21686;42;2.066;30;1;115
8440;CLI8442;0;31;7;2;1;3;3;30859;26;2.043;30;0;49
8441;CLI8443;1;39;8;1;1;2;3;24106;20;2.066;30;0;306
8442;CLI8444;0;39;3;1;1;2;3;26175;5;1.859;30;0;527
8443;CLI8445;0;43;7;0;1;2;3;104781;16;0.847;50;1;379
8444;CLI8446;1;31;0;2;1;1;3;30096;17;1.56;30;0;363
8445;CLI8447;1;39;7;1;1;6;3;19649;9;1.537;30;1;278
8446;CLI8448;0;50;4;0;2;2;1;51705;26;1.502;50;0;336
8447;CLI8449;0;80;8;0;0;1;0;99050;0;15.215;50;0;351
8448;CLI8450;1;57;7;0;1;1;1;120425;39;0.876;120;0;312
8449;CLI8451;1;31;3;2;1;3;3;18516;14;1.445;30;0;94
8450;CLI8452;1;42;3;0;1;3;3;47745;8;1.859;30;0;304
8451;CLI8453;0;46;7;0;1;1;1;54361;5;0.915;50;0;53
8452;CLI8454;0;29;5;2;1;1;3;31927;48;2.616;30;1;306
8453;CLI8455;0;30;3;2;1;2;3;19532;42;1.951;30;0;436
8454;CLI8456;1;45;0;0;1;2;1;83288;44;0.962;50;0;360
8455;CLI8457;1;45;0;0;1;2;1;126199;21;1.353;50;1;334
8456;CLI8458;1;52;2;0;0;4;1;84469;17;0.798;80;1;357
8457;CLI8459;1;39;5;1;1;1;3;23618;48;1.721;30;1;132
8458;CLI8460;0;97;8;0;1;1;0;30644;17;1.033;30;0;212
8459;CLI8461;0;51;0;0;1;1;1;33112;12;0.798;30;0;173
8460;CLI8462;0;45;0;0;1;2;1;114847;36;1.928;50;0;591
8461;CLI8463;0;33;5;1;1;5;3;24321;7;1.146;30;0;55
8462;CLI8464;1;47;5;0;1;2;1;111482;23;1.209;50;0;97
8463;CLI8465;0;32;7;1;1;2;3;23100;26;1.054;30;1;331
8464;CLI8466;1;53;0;0;1;1;1;48893;18;0.583;50;1;157
8465;CLI8467;0;67;0;0;2;6;1;51032;49;1.58;30;0;251
8466;CLI8468;0;56;8;0;1;1;1;66038;29;1.697;50;1;162
8467;CLI8469;0;42;0;0;1;1;3;89733;12;1.652;50;0;441
8468;CLI8470;0;54;7;0;0;1;1;54368;15;1.6;50;0;518
8469;CLI8471;0;47;3;0;1;1;1;100625;20;1.697;50;0;586
8470;CLI8472;1;30;3;2;1;4;3;25758;18;1.629;30;0;372
8471;CLI8473;0;39;5;1;1;6;3;30976;47;1.1;30;1;170
8472;CLI8474;0;43;5;0;2;2;3;80559;36;1.146;120;0;488
8473;CLI8475;0;57;4;0;1;1;1;72704;21;1.189;30;1;258
8474;CLI8476;0;42;4;0;1;1;3;54355;1;0.962;50;1;210
8475;CLI8477;0;33;7;1;1;2;3;24731;0;2.02;30;1;348
8476;CLI8478;0;47;0;0;1;1;1;55383;22;1.658;50;1;256
8477;CLI8479;0;46;7;0;1;4;1;40571;18;1.346;30;0;532
8478;CLI8480;0;51;0;0;1;1;1;114691;23;0.857;50;0;247
8479;CLI8481;0;52;0;0;1;2;1;110046;7;0.661;50;0;451
8480;CLI8482;0;35;7;1;1;5;3;18357;30;1.192;30;0;514
8481;CLI8483;0;58;0;0;2;2;1;72433;10;0.837;50;0;451
8482;CLI8484;0;47;0;0;2;1;1;73136;12;1.189;50;1;142
8483;CLI8485;0;43;0;0;1;2;3;53137;36;1.744;50;1;192
8484;CLI8486;1;46;0;0;2;2;1;82057;14;1.639;50;1;141
8485;CLI8487;0;41;0;1;1;1;3;80765;12;1.836;50;0;449
8486;CLI8488;1;21;3;2;1;4;2;17280;14;2.271;30;0;453
8487;CLI8489;1;33;6;1;1;1;3;29900;8;0.686;30;0;209
8488;CLI8490;0;54;0;0;1;1;1;89435;1;1.697;50;0;157
8489;CLI8491;1;61;3;0;1;3;1;74262;3;1.248;80;0;465
8490;CLI8492;0;65;5;0;1;2;1;84180;35;0.642;50;0;401
8491;CLI8493;0;51;0;0;1;2;1;76386;32;1.561;50;0;594
8492;CLI8494;0;30;2;2;0;2;3;29256;44;1.882;30;0;555
8493;CLI8495;0;28;0;2;1;2;3;25423;5;1.305;30;0;249
8494;CLI8496;0;41;5;1;1;1;3;41923;8;2.02;50;0;365
8495;CLI8497;1;42;0;0;1;3;3;121437;11;1.215;200;0;450
8496;CLI8498;1;32;7;1;1;3;3;29260;3;0.663;30;1;182
8497;CLI8499;1;31;0;2;1;2;3;24344;48;1.123;30;1;288
8498;CLI8500;0;30;6;2;1;2;3;25190;2;1.008;30;0;483
8499;CLI8501;0;46;7;0;1;2;1;83860;21;0.837;120;0;99
8500;CLI8502;0;47;0;0;1;2;1;77221;0;0.72;50;0;546
8501;CLI8503;0;44;3;0;2;2;1;71556;37;1.238;50;0;371
8502;CLI8504;1;45;0;0;1;3;1;45095;47;0.732;30;0;77
8503;CLI8505;1;51;7;0;1;1;1;83213;4;0.857;120;0;176
8504;CLI8506;0;35;3;1;1;3;3;23809;5;0.847;30;0;300
8505;CLI8507;0;62;7;0;1;1;1;78399;1;1.287;50;0;473
8506;CLI8508;1;31;6;2;1;1;3;22309;47;2.043;30;0;594
8507;CLI8509;0;28;0;2;1;3;3;30067;47;1.685;30;0;387
8508;CLI8510;1;46;0;0;1;7;1;113605;6;0.661;30;0;382
8509;CLI8511;0;45;7;0;1;2;1;67494;36;1.859;50;1;393
8510;CLI8512;1;40;3;1;1;2;3;50077;35;1.698;50;1;159
8511;CLI8513;0;46;0;0;1;1;1;53526;25;1.424;50;1;225
8512;CLI8514;0;46;0;0;1;4;1;84218;45;1.326;80;1;166
8513;CLI8515;0;61;7;0;1;2;1;24244;32;1.189;30;1;226
8514;CLI8516;1;57;7;0;0;1;1;89235;2;0.72;50;1;314
8515;CLI8517;0;52;4;0;1;1;1;55801;23;0.72;50;0;210
8516;CLI8518;1;63;0;0;0;3;1;112711;9;0.759;80;0;570
8517;CLI8519;0;29;0;2;1;1;3;31427;46;2.444;30;0;70
8518;CLI8520;0;31;0;2;1;2;3;27718;25;0.801;30;0;443
8519;CLI8521;0;41;5;1;1;1;3;102309;42;1.215;50;0;140
8520;CLI8522;1;98;8;0;1;1;0;121944;33;1.404;120;1;348
8521;CLI8523;1;28;6;2;1;1;3;31210;4;14.775;30;0;443
8522;CLI8524;1;55;2;0;0;4;1;100996;4;1.756;80;0;317
8523;CLI8525;0;46;5;0;1;1;1;43057;21;0.661;50;0;135
8524;CLI8526;1;53;0;0;1;1;1;65538;29;1.052;50;0;453
8525;CLI8527;0;41;7;1;1;1;3;115741;21;1.468;50;0;484
8526;CLI8528;0;33;4;1;1;5;3;22463;29;0.778;30;1;224
8527;CLI8529;1;29;7;2;1;4;3;24943;1;2.409;30;0;433
8528;CLI8530;0;52;0;0;2;2;1;31020;11;0.837;30;0;521
8529;CLI8531;1;40;3;1;1;4;3;66865;49;1.376;30;1;369
8530;CLI8532;1;58;5;0;2;4;1;44473;2;0.818;30;1;186
8531;CLI8533;1;33;7;1;1;6;3;25170;48;0.732;30;1;210
8532;CLI8534;0;22;3;2;1;7;2;20530;30;2.927;30;0;552
8533;CLI8535;0;21;6;2;1;5;2;20637;37;1.995;30;0;450
8534;CLI8536;1;21;3;2;1;6;2;13503;49;10.635;30;0;175
8535;CLI8537;0;41;6;1;1;1;3;50811;14;1.123;30;1;134
8536;CLI8538;1;22;3;2;1;6;2;15292;35;2.444;30;0;203
8537;CLI8539;1;43;2;0;2;3;3;33305;47;1.951;30;0;391
8538;CLI8540;0;29;4;2;1;3;3;29159;3;1.029;30;0;95
8539;CLI8541;1;34;5;1;1;4;3;22903;20;1.491;30;1;309
8540;CLI8542;1;34;3;1;0;3;3;31323;15;1.376;30;1;106
8541;CLI8543;0;45;4;0;2;3;1;76829;20;1.054;30;1;348
8542;CLI8544;0;35;1;1;2;2;3;29246;26;1.698;30;0;391
8543;CLI8545;0;46;1;0;2;3;1;95310;3;1.346;80;0;375
8544;CLI8546;0;98;8;0;1;1;0;51888;8;0.974;30;0;143
8545;CLI8547;1;86;8;0;0;3;0;120638;23;1.013;200;0;487
8546;CLI8548;0;72;8;0;1;2;1;52013;0;0.759;50;0;199
8547;CLI8549;0;53;1;0;2;1;1;91549;42;1.326;50;0;324
8548;CLI8550;1;40;0;1;1;2;3;122693;10;1.445;50;0;448
8549;CLI8551;0;61;0;0;2;4;1;74680;29;0.818;80;0;462
8550;CLI8552;1;57;4;0;2;2;1;39561;43;0.583;50;0;529
8551;CLI8553;1;57;1;0;2;3;1;41174;35;0.915;30;1;248
8552;CLI8554;0;45;8;0;1;1;1;104064;20;1.077;50;1;224
8553;CLI8555;0;40;4;1;1;1;3;72645;35;1.606;50;0;437
8554;CLI8556;0;41;4;1;1;1;3;76347;37;1.905;120;1;376
8555;CLI8557;0;44;3;0;1;2;1;63526;7;2.066;30;0;504
8556;CLI8558;1;42;1;0;2;2;3;23595;48;1.951;30;0;502
8557;CLI8559;1;28;5;2;1;3;3;28352;36;2.754;30;1;202
8558;CLI8560;0;36;4;1;1;4;3;18496;23;0.893;30;0;447
8559;CLI8561;1;29;0;2;1;1;3;20650;9;2.168;30;0;195
8560;CLI8562;0;31;7;2;1;1;3;20551;44;0.916;30;1;260
8561;CLI8563;1;20;6;2;1;6;2;19309;35;3.065;30;1;235
8562;CLI8564;1;57;7;0;1;3;1;87650;3;0.876;30;0;525
8563;CLI8565;1;29;3;2;1;2;3;20528;44;1.547;30;0;294
8564;CLI8566;1;20;3;2;1;4;2;18851;33;13.395;30;1;283
