Unnamed: 0;ID;Genero;Edad;Profesion;Experiencia laboral;Gastoscore;Family_Size;Generacion;Ingresos anuales brutos;Provincia;Digital_encuesta;Gasto_medio_mensual_cuota;Abandono;Dias_cliente;cluster
8056;CLI8058;1;69;1;0;2;3;1;122245;48;0.72;80;0;119;3
8057;CLI8059;1;94;8;0;1;1;0;115616;25;1.482;120;0;233;2
8058;CLI8060;0;34;7;1;1;3;3;31676;26;2.066;30;0;450;1
8059;CLI8061;1;43;3;0;1;2;3;49127;17;0.778;50;0;294;1
8060;CLI8062;0;53;0;0;2;6;1;117528;31;1.248;30;1;338;3
8061;CLI8063;1;72;0;0;2;2;1;41801;47;1.697;30;0;376;3
8062;CLI8064;1;45;0;0;0;5;1;124854;0;0.663;200;1;245;0
8063;CLI8065;1;24;8;2;1;7;2;16304;26;2.513;30;0;222;1
8064;CLI8066;1;39;2;1;1;4;3;31705;2;1.169;30;0;58;1
8065;CLI8067;0;36;3;1;1;1;3;20348;22;1.008;30;0;473;1
8066;CLI8068;0;30;3;2;1;4;3;20880;5;2.043;30;0;487;1
8067;CLI8069;1;41;2;1;2;3;3;107491;9;1.537;30;0;217;3
8068;CLI8070;0;40;4;1;1;1;3;67666;4;1.146;50;0;476;1
8069;CLI8071;1;41;3;1;2;4;3;118373;8;1.79;30;0;209;3
8070;CLI8072;0;76;8;0;1;1;1;112234;9;0.896;120;0;181;2
8071;CLI8073;1;65;2;0;0;2;1;88665;26;1.013;120;0;240;2
8072;CLI8074;0;21;6;2;1;4;2;15216;7;2.892;30;0;561;1
8073;CLI8075;1;52;5;0;0;5;1;76332;3;0.642;30;1;340;2
8074;CLI8076;1;67;5;0;1;3;1;120696;38;1.424;80;0;104;2
8075;CLI8077;0;52;0;0;2;3;1;88624;26;0.564;80;1;198;3
8076;CLI8078;1;55;0;0;2;4;1;23956;18;0.7;30;0;137;3
8077;CLI8079;1;21;3;2;1;4;2;23765;11;0.995;30;1;162;1
8078;CLI8080;1;24;3;2;1;3;2;17743;12;1.892;30;0;218;1
8079;CLI8081;0;24;3;2;1;6;2;22850;8;12.015;30;1;129;4
8080;CLI8082;1;55;0;0;2;5;1;29455;30;1.267;30;0;551;0
8081;CLI8083;1;30;3;2;1;3;3;22249;19;1.744;30;0;247;1
8082;CLI8084;1;20;5;2;1;3;2;22628;2;2.961;30;1;104;1
8083;CLI8085;0;67;0;0;1;1;1;35237;3;1.033;50;0;200;3
8084;CLI8086;0;22;8;2;2;3;2;16323;11;1.547;30;0;87;1
8085;CLI8087;1;50;0;0;2;2;1;56508;3;1.541;50;0;232;3
8086;CLI8088;1;61;0;0;1;1;1;127820;33;0.661;50;1;169;3
8087;CLI8089;0;97;8;0;2;4;0;73374;40;0.896;80;1;351;2
8088;CLI8090;1;69;2;0;0;3;1;43677;41;0.642;30;1;360;2
8089;CLI8091;1;76;8;0;0;1;1;33253;30;1.326;30;0;395;2
8090;CLI8092;1;46;0;0;1;4;1;29133;3;1.072;30;0;465;0
8091;CLI8093;1;87;2;0;0;2;0;70949;22;1.404;30;1;314;2
8092;CLI8094;0;39;3;1;0;3;3;29612;9;1.606;30;0;56;1
8093;CLI8095;1;30;2;2;0;4;3;29959;16;1.468;30;1;130;1
8094;CLI8096;1;57;4;0;1;2;1;46878;6;1.639;50;0;357;0
8095;CLI8097;0;32;3;1;1;4;3;30384;23;0.686;30;0;189;1
8096;CLI8098;0;87;8;0;0;2;0;112115;44;1.424;120;0;126;2
8097;CLI8099;1;96;8;0;0;2;0;42575;37;1.717;50;0;73;2
8098;CLI8100;1;98;8;0;1;2;0;55514;45;0.603;30;0;76;2
8099;CLI8101;1;69;0;0;2;3;1;92722;18;1.287;80;0;480;0
8100;CLI8102;1;34;0;1;1;2;3;30907;0;0.709;30;1;206;1
8101;CLI8103;1;79;0;0;2;6;0;118600;44;0.798;30;0;163;3
8102;CLI8104;0;45;5;0;2;2;1;86234;6;0.824;50;1;157;3
8103;CLI8105;0;67;0;0;1;1;1;82221;44;0.622;50;0;482;0
8104;CLI8106;1;68;0;0;1;2;1;126272;40;11.305;50;0;494;4
8105;CLI8107;1;62;0;0;2;2;1;100970;4;1.209;50;0;168;3
8106;CLI8108;1;66;0;0;2;5;1;41866;28;1.443;30;0;378;3
8107;CLI8109;1;75;0;0;0;2;1;55694;46;1.15;50;1;242;2
8108;CLI8110;1;21;3;2;1;8;2;13216;9;2.823;30;0;583;1
8109;CLI8111;1;63;2;0;0;3;1;24723;18;1.346;30;1;265;2
8110;CLI8112;1;21;3;2;1;5;2;14767;19;1.512;30;0;382;1
8111;CLI8113;0;56;0;0;2;6;1;104645;2;0.798;30;1;319;3
8112;CLI8114;0;95;0;0;0;2;0;113543;24;0.896;120;1;162;2
8113;CLI8115;0;81;8;0;0;2;0;76647;2;1.091;120;0;251;2
8114;CLI8116;1;25;7;2;1;2;2;24807;33;0.995;30;0;106;1
8115;CLI8117;1;52;0;0;2;2;1;87757;44;1.737;50;0;347;0
8116;CLI8118;0;21;3;2;1;6;2;12199;25;14.085;30;0;91;4
8117;CLI8119;1;55;0;0;0;4;1;47514;6;1.678;30;0;411;0
8118;CLI8120;1;88;8;0;0;2;0;102811;24;1.306;50;0;279;2
8119;CLI8121;1;86;8;0;1;1;0;81146;35;1.013;120;1;127;2
8120;CLI8122;0;53;5;0;1;1;1;128923;30;0.622;50;0;117;2
8121;CLI8123;1;77;5;0;2;2;1;30545;25;0.72;30;1;157;3
8122;CLI8124;1;55;2;0;0;5;1;23051;10;0.955;30;0;187;2
8123;CLI8125;0;91;8;0;0;2;0;28883;24;1.58;30;1;188;2
8124;CLI8126;1;39;7;1;1;1;3;26476;6;0.87;30;0;346;1
8125;CLI8127;0;40;0;1;1;2;3;97821;36;0.962;50;1;295;3
8126;CLI8128;0;39;0;1;1;1;3;25338;13;1.882;30;0;254;1
8127;CLI8129;1;39;0;1;2;2;3;29209;14;1.767;30;0;460;1
8128;CLI8130;1;20;3;2;1;3;2;13306;18;1.443;30;1;127;1
8129;CLI8131;0;80;0;0;2;2;0;95787;6;1.639;50;0;285;0
8130;CLI8132;1;68;0;0;0;3;1;97085;2;1.443;30;0;127;2
8131;CLI8133;0;51;0;0;2;2;1;96221;8;1.443;50;0;238;3
8132;CLI8134;1;47;7;0;1;4;1;123617;40;1.697;80;1;127;3
8133;CLI8135;0;35;7;1;1;1;3;27965;33;1.583;30;0;425;1
8134;CLI8136;1;43;0;0;1;1;3;118322;27;1.077;50;0;511;0
8135;CLI8137;0;98;8;0;0;2;0;78118;25;1.678;50;0;379;2
8136;CLI8138;0;20;3;2;1;3;2;20804;2;0.995;30;0;501;1
8137;CLI8139;0;63;0;0;0;2;1;94230;13;0.798;50;1;140;3
8138;CLI8140;0;20;7;2;1;4;2;13044;10;2.927;30;0;476;1
8139;CLI8141;0;78;0;0;0;2;1;125121;6;15.215;50;0;486;4
8140;CLI8142;0;76;0;0;2;2;1;126005;31;0.876;50;1;241;3
8141;CLI8143;0;46;3;0;1;4;1;48484;3;0.74;30;0;147;3
8142;CLI8144;0;40;0;1;1;2;3;38221;17;0.732;50;1;361;1
8143;CLI8145;0;88;8;0;0;2;0;72950;32;1.58;50;0;102;2
8144;CLI8146;1;76;7;0;1;1;1;96450;9;0.915;120;0;377;2
8145;CLI8147;0;74;0;0;2;3;1;113469;20;0.896;80;0;39;3
8146;CLI8148;0;52;5;0;2;4;1;93396;48;1.072;80;0;379;0
8147;CLI8149;0;54;0;0;2;2;1;50447;40;1.463;50;0;378;0
8148;CLI8150;0;35;4;1;1;4;3;21418;3;0.916;30;1;171;1
8149;CLI8151;0;72;8;0;2;4;1;51833;32;0.876;30;0;379;3
8150;CLI8152;0;86;8;0;0;2;0;79639;45;0.74;120;0;562;2
8151;CLI8153;1;36;0;1;1;6;3;22452;42;0.847;30;1;388;1
8152;CLI8154;1;53;0;0;1;1;1;79253;28;1.072;50;1;195;3
8153;CLI8155;1;64;2;0;2;5;1;99278;21;1.697;30;1;188;3
8154;CLI8156;0;91;8;0;0;1;0;102187;2;0.74;50;0;347;2
8155;CLI8157;0;33;3;1;1;4;3;26461;20;1.399;30;0;389;1
8156;CLI8158;0;39;0;1;1;2;3;19501;38;1.583;30;0;76;1
8157;CLI8159;1;35;3;1;1;5;3;21134;0;2.066;30;0;385;1
8158;CLI8160;1;76;1;0;0;2;1;103174;32;0.896;50;1;269;2
8159;CLI8161;0;78;8;0;0;2;1;89457;36;0.915;50;0;314;2
8160;CLI8162;1;47;8;0;1;1;1;100518;30;1.385;50;0;287;2
8161;CLI8163;1;41;0;1;1;2;3;87521;11;1.514;50;0;446;0
8162;CLI8164;1;46;5;0;1;1;1;102348;37;1.306;50;0;328;0
8163;CLI8165;0;77;5;0;2;2;1;82109;44;1.385;50;0;32;3
8164;CLI8166;1;51;0;0;1;2;1;79806;47;1.678;50;0;453;0
8165;CLI8167;1;23;3;2;1;1;2;12482;30;2.927;30;0;415;1
8166;CLI8168;1;77;0;0;2;2;1;70769;49;1.502;50;0;595;0
8167;CLI8169;0;67;0;0;1;1;1;118341;48;1.189;50;1;275;3
8168;CLI8170;1;66;7;0;1;1;1;40656;9;0.622;50;1;180;2
8169;CLI8171;1;41;7;1;1;2;3;114187;40;1.169;50;0;524;0
8170;CLI8172;1;33;3;1;1;2;3;26036;16;1.054;30;1;330;1
8171;CLI8173;0;35;4;1;1;3;3;25499;6;1.813;30;0;252;1
8172;CLI8174;1;29;2;2;1;3;3;26009;43;1.926;30;0;373;1
8173;CLI8175;1;46;6;0;1;1;1;32544;38;0.857;30;0;293;2
8174;CLI8176;0;20;5;2;1;1;2;21965;40;2.616;30;0;50;1
8175;CLI8177;1;88;2;0;1;1;0;110579;32;15.215;120;1;392;4
8176;CLI8178;1;32;3;1;0;2;3;18109;7;0.87;30;0;200;1
8177;CLI8179;0;97;0;0;0;2;0;90190;8;0.876;50;1;125;2
8178;CLI8180;1;77;8;0;1;1;1;104921;2;1.639;50;0;154;2
8179;CLI8181;0;55;0;0;0;4;1;110925;4;0.994;80;0;281;0
8180;CLI8182;1;47;5;0;2;4;1;115577;46;1.013;80;0;509;0
8181;CLI8183;1;56;0;0;2;2;1;82733;26;1.561;50;0;487;0
8182;CLI8184;0;55;0;0;0;3;1;100216;12;0.876;80;1;275;3
8183;CLI8185;0;81;1;0;1;1;0;57648;47;1.091;30;1;282;3
8184;CLI8186;0;32;3;1;1;3;3;27285;35;1.33;30;0;448;1
8185;CLI8187;0;35;4;1;1;2;3;28186;35;0.778;30;1;320;1
8186;CLI8188;1;66;2;0;1;2;1;76284;49;1.287;120;0;284;0
8187;CLI8189;1;51;0;0;1;1;1;62826;1;0.74;50;0;90;3
8188;CLI8190;0;89;6;0;1;2;0;79905;9;1.404;50;0;77;2
8189;CLI8191;1;45;4;0;2;7;1;122080;9;1.399;200;0;81;0
8190;CLI8192;1;24;2;2;0;4;2;15251;41;1.581;30;0;97;1
8191;CLI8193;1;41;0;1;2;3;3;42468;43;2.043;30;0;273;1
8192;CLI8194;1;47;4;0;1;1;1;108904;36;0.72;120;1;264;0
8193;CLI8195;1;55;0;0;2;3;1;31493;12;1.717;30;0;254;3
8194;CLI8196;0;39;0;1;2;2;3;30582;15;1.905;30;1;194;1
8195;CLI8197;1;72;8;0;0;2;1;46210;34;0.779;30;0;186;2
8196;CLI8198;0;45;4;0;1;4;1;90451;45;1.997;30;1;184;3
8197;CLI8199;1;31;7;2;1;2;3;26098;46;2.066;30;1;273;1
8198;CLI8200;1;61;0;0;2;2;1;35985;47;1.385;50;0;347;3
8199;CLI8201;0;64;8;0;0;2;1;111052;20;0.564;120;0;210;2
8200;CLI8202;1;31;3;2;1;3;3;28868;27;0.709;30;0;303;1
8201;CLI8203;1;53;0;0;2;4;1;31580;31;0.837;30;0;202;3
8202;CLI8204;0;86;5;0;0;2;0;122246;28;1.248;120;0;420;2
8203;CLI8205;0;39;5;1;1;3;3;21007;30;1.077;30;0;399;1
8204;CLI8206;0;84;8;0;0;2;0;35470;13;0.779;50;0;208;2
8205;CLI8207;0;97;8;0;0;2;0;57242;14;1.658;50;0;548;2
8206;CLI8208;1;67;8;0;2;3;1;124223;46;1.443;80;1;119;3
8207;CLI8209;0;87;0;0;0;2;0;89543;27;1.502;50;0;132;2
8208;CLI8210;1;33;5;1;1;4;3;19937;13;1.744;30;0;268;1
8209;CLI8211;1;76;2;0;0;2;1;75214;35;0.583;120;1;360;2
8210;CLI8212;1;72;5;0;2;2;1;27259;44;1.658;30;1;129;3
8211;CLI8213;0;77;8;0;1;2;1;63185;5;1.267;50;0;244;2
8212;CLI8214;1;35;3;1;2;4;3;21419;26;1.307;30;1;382;1
8213;CLI8215;1;51;7;0;1;4;1;65015;41;1.502;80;0;43;2
8214;CLI8216;1;23;3;2;1;5;2;19734;8;1.512;30;0;226;1
8215;CLI8217;1;52;5;0;1;3;1;110593;4;1.658;80;0;129;0
8216;CLI8218;0;43;6;0;1;2;3;96114;48;1.169;120;1;305;0
8217;CLI8219;1;94;8;0;1;3;0;43632;20;1.385;30;0;517;2
8218;CLI8220;0;73;0;0;1;2;1;64205;35;0.935;50;1;295;3
8219;CLI8221;0;55;0;0;2;2;1;116952;12;1.033;50;0;90;3
8220;CLI8222;0;46;0;0;2;3;1;67327;24;0.798;80;0;194;3
8221;CLI8223;1;58;0;0;1;1;1;27219;39;1.385;30;0;208;3
8222;CLI8224;1;41;0;1;1;2;3;79070;17;2.066;50;1;292;1
8223;CLI8225;0;50;0;0;1;2;1;60522;39;0.915;50;1;115;3
8224;CLI8226;0;73;8;0;1;1;1;31163;32;1.248;30;0;153;2
8225;CLI8227;1;36;6;1;1;1;3;21569;2;1.882;30;0;136;1
8226;CLI8228;1;44;0;0;1;1;1;97817;37;1.1;50;1;187;3
8227;CLI8229;0;39;0;1;1;1;3;26624;29;1.261;30;0;567;1
8228;CLI8230;1;30;0;2;1;2;3;30857;33;1.215;30;0;321;1
8229;CLI8231;0;53;0;0;2;3;1;34592;22;1.189;30;0;113;3
8230;CLI8232;0;62;0;0;2;2;1;64626;40;1.17;50;1;363;3
8231;CLI8233;1;28;3;2;1;6;3;27283;25;2.202;30;1;216;1
8232;CLI8234;0;33;0;1;1;8;3;30290;41;1.307;30;0;136;1
8233;CLI8235;0;51;7;0;1;3;1;129149;1;1.463;80;0;384;0
8234;CLI8236;1;54;8;0;1;2;1;66327;34;1.15;30;0;50;2
8235;CLI8237;1;79;6;0;1;4;0;60675;47;1.033;30;0;264;2
8236;CLI8238;0;87;8;0;0;2;0;69215;46;1.033;50;0;313;2
8237;CLI8239;0;39;0;1;1;3;3;27116;48;0.962;30;1;121;1
8238;CLI8240;0;85;8;0;1;1;0;21386;19;1.248;30;0;376;2
8239;CLI8241;0;87;8;0;0;2;0;119755;3;0.935;120;0;518;2
8240;CLI8242;1;46;3;0;0;4;1;94967;22;0.564;80;0;434;0
8241;CLI8243;0;46;4;0;1;1;1;47861;2;1.658;50;1;185;3
8242;CLI8244;1;74;8;0;0;2;1;62469;17;0.994;30;1;314;2
8243;CLI8245;1;29;3;2;1;1;3;21697;22;2.306;30;1;201;1
8244;CLI8246;1;74;8;0;0;2;1;67494;4;0.837;50;0;138;2
8245;CLI8247;1;61;4;0;1;1;1;116117;44;1.404;50;0;598;0
8246;CLI8248;0;62;0;0;2;2;1;22812;11;1.209;30;0;318;3
8247;CLI8249;1;69;8;0;2;4;1;73172;25;1.091;30;1;170;3
8248;CLI8250;1;51;0;0;2;2;1;83689;43;0.974;50;0;32;3
8249;CLI8251;1;35;3;1;1;2;3;21357;48;1.376;30;1;110;1
8250;CLI8252;0;54;1;0;1;1;1;72788;1;1.052;50;1;150;3
8251;CLI8253;1;65;0;0;0;2;1;95493;3;1.678;50;0;442;0
8252;CLI8254;1;24;3;2;1;5;2;17792;0;2.444;30;0;445;1
8253;CLI8255;0;31;0;2;1;1;3;18685;19;0.709;30;0;395;1
8254;CLI8256;1;31;7;2;1;3;3;31469;6;0.847;30;1;337;1
8255;CLI8257;1;83;8;0;1;1;0;83648;45;1.717;50;0;183;2
8256;CLI8258;0;41;0;1;1;2;3;81442;10;0.686;50;0;270;1
8257;CLI8259;1;55;5;0;2;2;1;65072;41;1.267;50;0;584;0
8258;CLI8260;0;55;2;0;0;4;1;105078;30;0.857;80;1;155;3
8259;CLI8261;0;97;8;0;1;1;0;30052;36;0.564;30;1;322;2
8260;CLI8262;0;39;0;1;2;5;3;29414;3;1.767;30;0;184;1
8261;CLI8263;0;39;8;1;1;1;3;25568;3;1.537;30;0;136;1
8262;CLI8264;1;34;7;1;2;3;3;25057;11;1.445;30;1;254;1
8263;CLI8265;1;51;0;0;1;1;1;23400;31;1.482;30;0;509;0
8264;CLI8266;0;55;0;0;2;4;1;98112;43;1.424;80;0;359;0
8265;CLI8267;0;36;0;1;1;3;3;30132;17;1.261;30;0;330;1
8266;CLI8268;1;54;0;0;1;1;1;114886;17;0.661;50;1;217;3
8267;CLI8269;1;57;0;0;2;3;1;74679;42;1.267;80;0;345;0
8268;CLI8270;1;28;3;2;1;3;3;26865;38;2.927;30;1;145;1
8269;CLI8271;0;45;0;0;1;1;1;72319;12;1.077;50;0;462;0
8270;CLI8272;0;75;0;0;0;2;1;61680;33;0.779;50;0;561;0
8271;CLI8273;0;87;8;0;0;2;0;107647;26;1.639;120;0;321;2
8272;CLI8274;1;44;7;0;2;5;1;42213;14;1.468;30;1;338;3
8273;CLI8275;0;68;5;0;1;1;1;110917;0;1.502;50;1;338;2
8274;CLI8276;1;23;3;2;1;2;2;18651;40;1.754;30;0;378;1
8275;CLI8277;0;22;3;2;1;4;2;16520;16;10.635;30;0;167;4
8276;CLI8278;1;31;7;2;1;5;3;20276;37;1.33;30;1;345;1
8277;CLI8279;1;63;5;0;2;2;1;119408;44;1.385;50;0;468;0
8278;CLI8280;0;28;3;2;1;1;3;20402;42;2.858;30;0;229;1
8279;CLI8281;0;69;4;0;1;1;1;59567;49;0.759;30;1;237;3
8280;CLI8282;0;29;7;2;1;3;3;19110;9;2.651;30;0;496;1
8281;CLI8283;0;55;6;0;0;3;1;71872;22;1.267;30;0;477;2
8282;CLI8284;0;33;6;1;1;4;3;19538;35;1.307;30;0;593;1
8283;CLI8285;0;29;4;2;1;4;3;29394;23;1.616;30;0;523;1
8284;CLI8286;1;67;0;0;2;3;1;121629;39;0.564;80;0;397;0
8285;CLI8287;1;46;0;0;1;1;1;108482;13;0.857;50;0;408;0
8286;CLI8288;1;97;0;0;1;2;0;99951;20;0.583;50;0;309;2
8287;CLI8289;1;50;0;0;2;3;1;62985;27;1.737;30;1;389;3
8288;CLI8290;0;95;8;0;1;1;0;77440;38;0.955;50;0;48;2
8289;CLI8291;1;20;3;2;1;5;2;13957;44;2.996;30;1;230;1
8290;CLI8292;1;41;7;1;1;1;3;87625;22;0.801;50;1;266;1
8291;CLI8293;1;51;0;0;1;1;1;80406;47;0.603;50;1;360;3
8292;CLI8294;1;64;0;0;2;2;1;31732;41;1.619;30;0;31;3
8293;CLI8295;0;79;8;0;0;2;0;36328;49;1.091;50;0;534;2
8294;CLI8296;0;55;0;0;0;3;1;44649;22;0.661;30;0;104;3
8295;CLI8297;0;62;4;0;2;3;1;106899;27;1.697;80;0;183;0
8296;CLI8298;1;51;0;0;1;3;1;24558;45;1.15;30;1;113;3
8297;CLI8299;1;63;0;0;1;1;1;109072;39;0.994;50;1;391;3
8298;CLI8300;1;46;2;0;0;6;1;89620;26;1.248;30;0;555;0
8299;CLI8301;1;22;3;2;1;4;2;16267;31;1.512;30;0;597;1
8300;CLI8302;1;21;3;2;1;3;2;16432;34;1.685;30;0;87;1
8301;CLI8303;1;21;3;2;1;4;2;13325;22;1.512;30;1;387;1
8302;CLI8304;1;75;2;0;1;1;1;122876;1;1.678;50;0;589;0
8303;CLI8305;0;44;0;0;1;2;1;85699;41;1.675;50;1;197;3
8304;CLI8306;1;90;8;0;0;2;0;111311;8;1.091;120;0;113;2
8305;CLI8307;0;25;3;2;1;3;2;29291;2;2.996;30;1;207;1
8306;CLI8308;0;92;8;0;0;2;0;79145;13;1.541;120;0;283;2
8307;CLI8309;1;56;0;0;1;4;1;44493;1;1.111;30;1;316;3
8308;CLI8310;1;65;0;0;2;2;1;124598;29;1.111;50;0;530;0
8309;CLI8311;0;45;0;0;2;5;1;50832;25;1.169;30;0;135;3
8310;CLI8312;1;56;2;0;0;2;1;43353;35;1.346;30;0;268;2
8311;CLI8313;0;68;0;0;2;3;1;115801;43;11.305;30;1;353;4
8312;CLI8314;0;68;8;0;0;4;1;110508;0;1.737;30;1;188;2
8313;CLI8315;0;42;0;0;1;1;3;96237;24;1.238;50;1;174;3
8314;CLI8316;1;20;0;2;1;4;2;17602;27;3.03;30;0;55;1
8315;CLI8317;1;24;3;2;1;4;2;13642;36;2.892;30;0;482;1
8316;CLI8318;0;33;5;1;1;3;3;20408;31;1.33;30;0;456;1
8317;CLI8319;0;68;7;0;1;1;1;59101;2;0.896;50;1;356;2
8318;CLI8320;0;47;7;0;1;3;1;114792;46;0.935;30;0;157;3
8319;CLI8321;0;35;4;1;1;1;3;18303;22;0.732;30;1;194;1
8320;CLI8322;1;41;0;1;0;1;3;51100;6;0.663;50;0;215;1
8321;CLI8323;1;53;0;0;1;1;1;63420;24;0.974;50;0;124;3
8322;CLI8324;0;34;4;1;1;2;3;24237;1;1.836;30;1;357;1
8323;CLI8325;1;51;0;0;0;4;1;64013;23;1.756;30;1;342;3
8324;CLI8326;0;54;4;0;2;4;1;78928;41;0.7;30;0;506;0
8325;CLI8327;1;47;5;0;2;4;1;61263;5;0.974;30;0;564;0
8326;CLI8328;1;46;0;0;1;1;1;112301;21;1.072;50;1;274;3
8327;CLI8329;1;41;5;1;1;2;3;34712;34;2.066;30;1;104;1
8328;CLI8330;1;79;7;0;0;2;0;56382;46;15.215;50;1;330;4
8329;CLI8331;1;78;2;0;0;1;1;120237;27;0.74;120;1;325;2
8330;CLI8332;0;43;4;0;1;1;3;60209;30;1.744;50;0;322;0
8331;CLI8333;1;22;3;2;1;5;2;13893;20;2.823;30;0;390;1
8332;CLI8334;0;29;8;2;1;1;3;18305;37;10.635;30;1;382;4
8333;CLI8335;1;79;2;0;1;1;0;83404;48;1.189;50;1;286;2
8334;CLI8336;1;77;3;0;1;1;1;118209;22;0.661;50;0;512;0
8335;CLI8337;1;50;0;0;1;1;1;122451;29;1.639;50;1;272;3
8336;CLI8338;1;36;2;1;1;5;3;20299;48;1.054;30;0;169;1
8337;CLI8339;1;55;7;0;2;3;1;98199;13;1.639;30;1;153;3
8338;CLI8340;1;34;7;1;1;1;3;23282;39;1.422;30;0;90;1
8339;CLI8341;0;81;8;0;0;2;0;99584;36;1.678;120;0;232;2
8340;CLI8342;0;75;0;0;0;2;1;45778;37;1.6;30;1;369;2
8341;CLI8343;0;54;0;0;1;1;1;95977;13;1.678;50;0;170;3
8342;CLI8344;1;54;6;0;0;2;1;23229;12;0.857;30;1;322;2
8343;CLI8345;0;20;3;2;1;3;2;19311;33;1.512;30;0;580;1
8344;CLI8346;0;94;7;0;2;2;0;48878;30;0.935;30;1;327;2
8345;CLI8347;0;42;7;0;1;4;3;63664;40;0.824;30;0;376;1
8346;CLI8348;1;31;0;2;1;4;3;18279;33;2.066;30;0;209;1
8347;CLI8349;1;51;0;0;2;2;1;40432;4;1.385;30;0;86;3
8348;CLI8350;1;65;1;0;2;3;1;59046;39;0.661;80;1;250;3
8349;CLI8351;0;62;0;0;1;2;1;116572;14;0.74;50;1;182;3
8350;CLI8352;1;76;0;0;1;1;1;22856;10;1.424;30;0;165;3
8351;CLI8353;1;73;0;0;1;2;1;106595;44;1.189;50;1;261;3
8352;CLI8354;1;20;3;2;1;6;2;20540;10;2.478;30;0;57;1
8353;CLI8355;1;40;0;1;1;1;3;123971;33;1.054;50;0;454;0
8354;CLI8356;1;34;6;1;1;2;3;25905;37;1.905;30;1;137;1
8355;CLI8357;1;74;2;0;0;2;1;119944;3;1.658;120;1;389;2
8356;CLI8358;0;43;0;0;1;1;3;55806;30;1.606;50;0;158;3
8357;CLI8359;1;46;7;0;1;3;1;115629;35;1.6;80;0;373;0
8358;CLI8360;1;55;0;0;1;2;1;64800;19;0.994;50;0;234;3
8359;CLI8361;0;41;0;1;2;2;3;84914;11;0.778;50;1;117;3
8360;CLI8362;0;65;0;0;1;1;1;88510;35;1.561;50;1;147;3
8361;CLI8363;1;55;0;0;1;2;1;80777;23;15.215;50;1;271;4
8362;CLI8364;1;53;0;0;1;3;1;75995;28;1.346;80;0;562;0
8363;CLI8365;1;61;0;0;1;1;1;75598;17;1.58;50;0;349;0
8364;CLI8366;0;36;5;1;1;3;3;21878;37;1.008;30;0;182;1
8365;CLI8367;1;42;0;0;1;1;3;119677;12;1.077;50;0;481;0
8366;CLI8368;1;47;0;0;1;2;1;47075;42;0.955;50;0;382;0
8367;CLI8369;0;58;0;0;1;2;1;101753;4;1.678;50;0;397;0
8368;CLI8370;1;41;7;1;1;1;3;61036;32;1.836;50;0;542;1
8369;CLI8371;0;40;0;1;1;1;3;88069;15;1.859;50;1;376;3
8370;CLI8372;1;40;0;1;1;1;3;127374;14;1.353;50;0;580;0
8371;CLI8373;1;68;0;0;1;1;1;99472;25;1.619;50;0;210;3
8372;CLI8374;0;42;0;0;1;2;3;122300;17;0.916;120;0;418;0
8373;CLI8375;1;61;7;0;1;1;1;75247;0;0.779;50;1;135;2
8374;CLI8376;1;66;7;0;2;2;1;91390;24;0.857;120;0;382;0
8375;CLI8377;0;40;7;1;2;2;3;73986;33;2.066;50;0;503;0
8376;CLI8378;1;33;7;1;1;9;3;20453;26;2.066;30;0;303;1
8377;CLI8379;0;73;7;0;1;3;1;31552;27;0.681;30;1;234;2
8378;CLI8380;1;50;7;0;1;1;1;51897;21;0.915;50;0;432;2
8379;CLI8381;0;44;7;0;1;1;1;112818;3;0.847;50;0;568;0
8380;CLI8382;0;50;7;0;1;3;1;41424;19;11.305;30;1;272;4
8381;CLI8383;1;45;8;0;1;1;1;106990;8;1.284;50;1;284;2
8382;CLI8384;0;68;1;0;1;1;1;24210;10;0.642;30;0;586;0
8383;CLI8385;1;67;0;0;1;2;1;68965;29;0.759;50;1;131;3
8384;CLI8386;0;55;0;0;1;2;1;71808;20;0.583;50;0;600;0
8385;CLI8387;1;58;7;0;1;2;1;94543;49;1.463;50;0;64;2
8386;CLI8388;1;43;0;0;1;1;3;70270;5;1.1;50;0;394;0
8387;CLI8389;0;95;8;0;1;1;0;44187;9;1.287;50;0;310;2
8388;CLI8390;1;55;0;0;1;1;1;40439;31;1.365;50;1;100;3
8389;CLI8391;0;51;7;0;1;1;1;65289;38;0.642;30;1;133;3
8390;CLI8392;1;57;6;0;1;1;1;39437;3;1.248;50;0;370;2
8391;CLI8393;0;50;6;0;1;1;1;68643;48;1.15;30;0;492;0
8392;CLI8394;0;41;0;1;1;1;3;100416;20;1.169;50;0;233;0
8393;CLI8395;0;40;4;1;1;1;3;107839;41;1.905;50;0;104;3
8394;CLI8396;0;28;0;2;1;1;3;21436;29;1.995;30;0;546;1
8395;CLI8397;0;44;5;0;1;1;1;21178;42;1.353;30;1;250;3
8396;CLI8398;1;45;0;0;0;2;1;31796;9;0.985;30;0;449;0
8397;CLI8399;0;28;1;2;0;2;3;19539;41;2.34;30;0;573;1
8398;CLI8400;1;88;8;0;2;2;0;79899;47;1.091;120;0;202;2
8399;CLI8401;0;51;0;0;1;1;1;52884;15;1.463;50;0;516;0
8400;CLI8402;0;89;8;0;1;1;0;34313;10;1.013;30;0;207;2
8401;CLI8403;1;44;0;0;1;2;1;37393;7;1.031;50;0;180;3
8402;CLI8404;1;54;8;0;1;1;1;63610;22;1.717;50;1;101;2
