Unnamed: 0,Edad,Profesion,Experiencia laboral,Gastoscore,Family_Size,Generacion,Ingresos anuales brutos,Provincia,Digital_encuesta,Gasto_medio_mensual_cuota,Dias_cliente,Cluster asignado
8633,55,3,0,1,2,1,82483,14,0.955,50,254,3
8634,24,6,2,1,4,2,18203,34,1.685,30,433,2
8635,29,0,2,1,3,3,31822,15,14.085,30,543,2
8636,78,5,0,2,3,1,63548,21,0.661,30,138,3
8637,55,0,0,1,2,1,35580,27,0.779,50,474,2
8638,32,7,1,1,1,3,23983,37,1.284,30,547,2
8639,56,7,0,1,4,1,47331,3,1.267,30,316,0
8640,57,0,0,2,4,1,108113,25,0.915,80,123,4
8641,22,3,2,1,3,2,19411,14,3.099,30,226,2
8642,29,5,2,1,9,3,26131,21,2.03,30,88,2
8643,41,3,1,1,1,3,48167,37,2.066,50,517,0
8644,36,3,1,1,1,3,29553,21,1.261,30,116,2
8645,43,0,0,1,2,3,86181,35,1.721,50,209,1
8646,58,0,0,2,5,1,51597,39,1.463,30,521,0
8647,54,7,0,2,4,1,122783,48,0.798,200,66,4
8648,23,3,2,1,2,2,16125,16,2.271,30,99,2
8649,43,1,0,1,1,3,111570,9,0.686,120,279,4
8650,42,0,0,2,4,3,68875,25,1.859,30,247,3
8651,24,3,2,1,4,2,22927,25,2.789,30,196,2
8652,57,0,0,2,4,1,30126,11,1.033,30,331,2
8653,44,7,0,1,3,1,118646,3,1.652,30,63,4
8654,22,5,2,1,3,2,18017,19,2.306,30,377,2
8655,45,2,0,1,3,1,30385,5,1.79,30,418,2
8656,33,0,1,1,1,3,18914,13,2.043,30,314,2
8657,98,8,0,0,3,0,86922,39,0.798,80,368,1
8658,91,8,0,0,3,0,129593,37,15.215,200,165,4
8659,58,0,0,2,3,1,36756,32,0.564,30,323,0
8660,34,5,1,1,5,3,29397,0,1.928,30,232,2
8661,53,0,0,2,4,1,110427,12,1.072,80,397,4
8662,32,5,1,1,2,3,18612,15,1.054,30,253,2
8663,96,8,0,1,1,0,46207,36,1.209,50,293,0
8664,21,4,2,1,7,2,12126,37,1.788,30,370,2
8665,66,7,0,1,2,1,91956,38,1.306,120,419,1
8666,25,3,2,1,2,2,22041,6,1.857,30,595,2
8667,67,2,0,0,4,1,128889,34,1.424,80,497,4
8668,30,0,2,1,3,3,19535,12,0.962,30,130,2
8669,35,5,1,2,2,3,20089,48,1.238,30,544,2
8670,87,8,0,0,2,0,96549,1,1.287,120,173,1
8671,21,3,2,1,4,2,13725,16,12.705,30,391,2
8672,46,2,0,0,3,1,83915,5,0.681,80,34,3
8673,84,8,0,1,1,0,81606,10,0.974,120,175,3
8674,45,6,0,2,2,1,65968,25,0.709,30,383,3
8675,42,7,0,2,4,3,118593,43,0.962,30,386,4
8676,47,7,0,2,3,1,106284,18,1.424,80,115,1
8677,21,3,2,1,3,2,21788,23,1.305,30,243,2
8678,31,3,2,1,3,3,23671,1,1.169,30,540,2
8679,62,0,0,2,4,1,99145,34,1.267,80,208,1
8680,31,4,2,1,3,3,24237,7,1.123,30,177,2
8681,66,6,0,0,2,1,54959,5,0.818,30,549,0
8682,61,0,0,1,1,1,95136,18,1.013,50,146,1
8683,39,7,1,2,2,3,31346,16,0.778,30,354,2
8684,28,3,2,1,5,3,21172,26,2.375,30,202,2
8685,78,0,0,1,1,1,87502,20,1.111,50,537,1
8686,72,8,0,0,2,1,69922,30,1.365,30,373,3
8687,81,8,0,1,1,0,50990,5,0.681,50,377,0
8688,22,3,2,1,4,2,18355,26,2.961,30,401,2
8689,47,7,0,1,2,1,39249,45,0.7,30,160,0
8690,22,6,2,1,6,2,17831,11,13.395,30,364,2
8691,44,3,0,0,5,1,90330,7,1.491,30,585,1
8692,51,4,0,0,5,1,92558,38,0.876,30,223,1
8693,72,8,0,0,7,1,72240,30,1.15,30,515,3
8694,23,3,2,1,1,2,22440,2,2.133,30,414,2
8695,55,3,0,1,7,1,54154,1,0.974,30,283,0
8696,20,3,2,1,5,2,18614,40,1.961,30,155,2
8697,67,5,0,1,7,1,122083,49,1.15,200,115,4
8698,54,8,0,0,3,1,27394,43,0.915,30,382,2
8699,43,2,0,0,4,3,104860,26,1.859,30,335,1
8700,57,8,0,0,2,1,99790,33,1.463,120,94,1
8701,62,2,0,0,5,1,46938,43,0.974,30,44,0
8702,61,2,0,1,6,1,36378,24,1.639,30,562,2
8703,46,4,0,2,5,1,88650,36,1.306,30,146,1
8704,36,1,1,1,6,3,24522,26,1.031,30,65,2
8705,21,3,2,1,4,2,16575,0,2.271,30,331,2
8706,30,4,2,1,1,3,26850,8,1.744,30,396,2
8707,42,0,0,2,4,3,65505,28,0.893,30,144,3
8708,42,0,0,1,4,3,46318,37,1.445,30,306,0
8709,47,5,0,1,1,1,79588,19,0.896,50,106,3
8710,58,0,0,2,4,1,72601,33,0.974,80,578,3
8711,36,2,1,0,4,3,27675,34,2.02,30,378,2
8712,33,3,1,1,1,3,21117,43,0.732,30,251,2
8713,24,3,2,1,3,2,16496,25,2.375,30,279,2
8714,36,5,1,1,4,3,26078,40,1.606,30,54,2
8715,23,3,2,1,8,2,17796,36,2.133,30,263,2
8716,22,3,2,1,5,2,20519,38,2.513,30,63,2
8717,21,3,2,1,3,2,19903,30,2.892,30,324,2
8718,64,7,0,2,4,1,26962,42,0.994,30,150,2
8719,74,0,0,0,1,1,43112,48,0.642,50,100,0
8720,40,7,1,1,2,3,80370,28,1.836,50,337,3
8721,33,1,1,1,1,3,18609,0,1.422,30,112,2
8722,25,1,2,1,4,2,21974,19,2.409,30,251,2
8723,46,7,0,1,1,1,81930,47,1.189,50,67,3
8724,41,6,1,1,3,3,104773,8,0.755,30,373,1
8725,64,7,0,1,4,1,118573,22,1.306,30,351,4
8726,29,4,2,2,2,3,22913,13,1.685,30,348,2
8727,43,7,0,1,2,3,122393,16,1.238,50,207,4
8728,25,6,2,1,4,2,23168,38,1.857,30,532,2
8729,45,2,0,2,4,1,91886,39,1.744,30,309,1
8730,29,7,2,1,3,3,19486,14,3.099,30,370,2
8731,28,4,2,1,3,3,26245,5,2.754,30,341,2
8732,21,3,2,1,4,2,16596,10,1.685,30,571,2
8733,40,2,1,1,5,3,28929,11,0.663,30,465,2
8734,32,3,1,1,4,3,30237,42,1.468,30,287,2
8735,29,6,2,1,1,3,29233,38,2.72,30,386,2
8736,86,8,0,1,1,0,93616,43,1.052,50,43,1
8737,61,0,0,1,1,1,45904,42,0.564,50,256,0
8738,29,3,2,1,3,3,21175,14,1.685,30,219,2
8739,51,7,0,1,1,1,35478,21,0.818,50,123,2
8740,32,3,1,1,4,3,25798,5,1.422,30,144,2
8741,40,0,1,1,1,3,97169,1,1.376,50,70,1
8742,30,2,2,1,6,3,31851,1,1.261,30,532,2
8743,32,2,1,1,3,3,24557,31,0.985,30,556,2
8744,28,6,2,1,4,3,20463,27,1.305,30,245,2
8745,33,6,1,1,6,3,30618,6,1.399,30,380,2
8746,50,8,0,1,2,1,67705,33,1.189,50,321,3
8747,23,2,2,1,1,2,12925,37,2.478,30,477,2
8748,45,2,0,0,1,1,58384,22,0.893,50,107,0
8749,42,7,0,1,1,3,24701,0,1.008,30,256,2
8750,31,3,2,1,1,3,21903,16,2.066,30,138,2
8751,36,5,1,1,5,3,25605,49,0.709,30,328,2
8752,34,3,1,1,2,3,23996,22,0.778,30,575,2
8753,50,3,0,1,2,1,41856,33,1.365,50,131,0
8754,52,6,0,1,5,1,52931,31,1.443,30,249,0
8755,43,3,0,1,1,3,73023,1,1.399,30,447,3
8756,52,6,0,1,1,1,25579,43,0.681,30,210,2
8757,58,5,0,1,1,1,52179,3,1.111,50,262,0
8758,30,5,2,1,4,3,30171,47,0.709,30,262,2
8759,41,4,1,2,2,3,57476,15,1.882,50,252,0
8760,68,0,0,2,3,1,66153,41,1.346,80,178,3
8761,32,4,1,1,7,3,24085,49,0.732,30,359,2
8762,56,0,0,1,1,1,129258,2,0.681,50,479,4
8763,33,6,1,1,6,3,23141,13,1.169,30,213,2
8764,20,7,2,1,4,2,16031,29,14.775,30,195,2
8765,96,8,0,0,2,0,129958,49,0.994,50,376,4
8766,75,6,0,1,2,1,65330,42,0.955,50,592,3
8767,92,8,0,1,1,0,66162,45,0.583,50,208,3
8768,24,3,2,1,9,2,18589,26,1.098,30,560,2
8769,24,5,2,1,4,2,16458,19,10.635,30,582,2
8770,23,3,2,1,3,2,14187,43,1.892,30,534,2
8771,98,8,0,0,2,0,114025,10,0.622,120,297,4
8772,80,8,0,0,2,0,116046,17,0.779,120,405,4
8773,83,8,0,0,2,0,71625,47,1.052,50,326,3
8774,22,5,2,1,4,2,16617,23,2.064,30,282,2
8775,24,3,2,1,2,2,18393,26,1.236,30,285,2
8776,24,3,2,1,4,2,20350,32,12.705,30,159,2
8777,69,0,0,2,1,1,118464,48,1.619,50,155,4
8778,51,0,0,2,3,1,127150,45,1.541,80,131,4
8779,64,0,0,2,2,1,51238,49,1.697,30,153,0
8780,45,0,0,1,3,1,68089,40,1.974,30,495,3
8781,46,0,0,2,2,1,92207,44,1.111,50,220,1
8782,47,3,0,2,2,1,58498,5,0.661,50,160,0
8783,54,0,0,1,1,1,126488,27,1.639,50,329,4
8784,44,0,0,1,1,1,43943,2,2.02,50,433,0
8785,58,2,0,0,2,1,81000,38,1.443,120,441,3
8786,40,0,1,2,2,3,129108,13,1.813,50,368,4
8787,55,0,0,1,2,1,53185,14,1.033,50,182,0
8788,46,3,0,1,1,1,29425,0,1.306,30,208,2
8789,33,3,1,1,4,3,20091,22,1.491,30,162,2
8790,32,3,1,1,5,3,31827,19,1.606,30,273,2
8791,31,7,2,1,2,3,22339,9,1.905,30,502,2
8792,30,3,2,1,4,3,27898,18,1.376,30,149,2
8793,54,0,0,1,1,1,49100,30,1.639,50,562,0
8794,35,3,1,1,1,3,24983,3,0.962,30,375,2
8795,28,5,2,1,3,3,29064,16,1.961,30,356,2
8796,69,0,0,1,1,1,60521,27,1.502,50,476,0
8797,46,0,0,1,1,1,54169,25,1.561,50,556,0
8798,34,3,1,1,1,3,25980,4,1.376,30,351,2
8799,78,0,0,0,2,1,28587,44,0.857,30,532,2
8800,22,3,2,1,5,2,19736,5,3.065,30,325,2
8801,24,3,2,1,4,2,17547,43,3.03,30,79,2
8802,32,7,1,1,5,3,22467,43,1.491,30,479,2
8803,52,6,0,1,3,1,94880,46,1.541,80,281,1
8804,47,0,0,2,3,1,114510,8,0.837,80,175,4
8805,35,0,1,1,3,3,28262,42,0.755,30,145,2
8806,52,0,0,2,2,1,56092,27,1.052,50,270,0
8807,51,0,0,1,1,1,82655,45,1.6,50,187,3
8808,45,0,0,2,2,1,89910,17,1.56,50,367,1
8809,41,7,1,2,2,3,53819,12,1.376,50,509,0
8810,44,0,0,2,2,1,120610,34,1.813,50,373,4
8811,66,0,0,2,4,1,94872,45,0.661,80,323,1
8812,51,0,0,2,6,1,77473,17,0.74,30,109,3
8813,40,0,1,0,4,3,128140,30,1.537,200,110,4
8814,42,6,0,1,1,3,56941,31,1.031,30,449,0
8815,35,5,1,1,5,3,23073,20,1.353,30,263,2
8816,45,0,0,1,1,1,46186,22,1.307,50,390,0
8817,62,6,0,1,3,1,30361,40,1.502,30,438,2
8818,34,0,1,2,2,3,31273,46,1.721,30,257,2
8819,50,0,0,1,2,1,103018,21,0.681,120,315,1
8820,76,7,0,2,3,1,42869,2,1.189,30,313,0
8821,41,0,1,1,2,3,44928,32,0.916,50,195,0
8822,52,0,0,2,4,1,98273,28,0.72,80,217,1
8823,57,0,0,2,3,1,90863,12,1.463,80,386,1
8824,63,0,0,0,3,1,34258,37,1.482,30,140,2
8825,55,0,0,1,1,1,117832,49,1.404,50,469,4
8826,30,4,2,2,2,3,30297,13,1.79,30,466,2
8827,50,4,0,0,3,1,91322,36,1.267,80,300,1
8828,33,0,1,1,2,3,23397,48,0.939,30,582,2
8829,50,0,0,1,2,1,96707,33,0.818,50,144,1
8830,33,3,1,1,4,3,31967,16,1.698,30,285,2
8831,34,7,1,2,3,3,18732,4,1.79,30,205,2
8832,50,0,0,2,4,1,37038,20,1.15,30,241,0
8833,74,0,0,0,2,1,83969,28,1.58,50,120,3
8834,84,2,0,0,2,0,24057,38,1.248,30,335,2
8835,76,7,0,1,2,1,92418,36,1.033,50,413,1
8836,91,7,0,1,2,0,35129,38,0.818,30,376,2
8837,42,4,0,1,2,3,69324,27,1.261,50,129,3
8838,40,0,1,1,1,3,61829,41,1.606,50,402,3
8839,45,8,0,1,2,1,48405,11,1.997,50,589,0
8840,76,8,0,1,3,1,82522,48,0.994,30,41,3
8841,36,4,1,1,3,3,18111,3,1.376,30,283,2
8842,42,0,0,1,3,3,129350,40,1.974,200,479,4
8843,53,4,0,2,2,1,116264,10,1.404,50,179,4
8844,56,4,0,2,2,1,101691,30,0.994,50,412,1
8845,62,2,0,0,2,1,103138,42,1.365,50,344,1
8846,63,0,0,2,3,1,36460,15,0.994,30,460,2
8847,54,0,0,2,3,1,35804,24,1.619,30,460,2
8848,33,3,1,1,3,3,29110,24,2.066,30,146,2
8849,44,5,0,2,2,1,82870,2,0.87,50,363,3
8850,33,0,1,1,1,3,25454,28,1.33,30,323,2
8851,42,7,0,2,2,3,109561,47,1.491,120,390,4
8852,34,3,1,1,5,3,20084,35,1.721,30,344,2
8853,36,5,1,1,2,3,26515,42,1.79,30,66,2
8854,55,0,0,1,2,1,51869,24,1.209,50,138,0
8855,57,2,0,0,3,1,57169,32,1.737,80,424,0
8856,43,0,0,2,1,3,84900,12,1.33,50,432,1
8857,80,2,0,0,2,0,46908,44,1.619,50,138,0
8858,51,0,0,2,3,1,24584,25,0.603,30,432,2
8859,55,0,0,1,2,1,97120,47,1.15,50,430,1
8860,33,3,1,1,6,3,26704,47,1.928,30,61,2
8861,66,5,0,2,2,1,80196,14,1.189,50,214,3
8862,43,1,0,2,2,3,60525,17,1.238,50,528,0
8863,65,0,0,2,2,1,99235,10,1.6,50,568,1
8864,56,0,0,2,2,1,58978,40,0.818,50,600,0
8865,44,0,0,2,2,1,129656,4,1.169,50,319,4
8866,25,3,2,1,3,2,19041,13,2.202,30,329,2
8867,58,0,0,2,4,1,49516,13,1.365,30,69,0
8868,35,3,1,1,5,3,29241,43,1.583,30,239,2
8869,57,2,0,0,4,1,25222,42,1.287,30,380,2
8870,34,4,1,1,1,3,27672,32,0.985,30,234,2
8871,33,3,1,1,4,3,20343,33,1.56,30,436,2
8872,28,3,2,1,3,3,29929,34,1.581,30,341,2
8873,44,2,0,0,4,1,53450,34,1.238,30,184,0
8874,30,3,2,1,4,3,31722,11,0.893,30,535,2
8875,67,0,0,1,2,1,128676,33,0.994,50,125,4
8876,36,4,1,1,1,3,28907,43,1.514,30,274,2
8877,31,5,2,1,4,3,20323,38,1.951,30,107,2
8878,53,0,0,2,2,1,39678,8,1.737,50,390,0
8879,80,0,0,0,2,0,34960,39,0.564,30,259,2
8880,40,0,1,2,2,3,104841,41,1.491,120,179,1
8881,35,3,1,1,4,3,18200,18,1.859,30,471,2
8882,90,8,0,0,2,0,123896,48,1.326,120,362,4
8883,31,0,2,1,3,3,18308,31,1.008,30,133,2
8884,46,0,0,1,3,1,91890,22,1.287,80,567,1
8885,66,8,0,0,9,1,22461,11,1.267,30,274,2
8886,51,0,0,1,1,1,111650,33,1.17,50,380,4
8887,34,5,1,1,3,3,21177,1,1.054,30,504,2
8888,55,0,0,1,1,1,114959,23,1.326,50,263,4
8889,33,4,1,1,1,3,23776,19,1.974,30,113,2
8890,54,0,0,1,3,1,116572,26,0.974,80,55,4
8891,56,5,0,2,6,1,59567,43,1.072,30,564,0
8892,51,8,0,2,3,1,33471,35,1.561,30,232,2
8893,58,0,0,2,4,1,112774,31,0.661,80,362,4
8894,72,0,0,0,2,1,96876,46,0.779,50,362,1
8895,24,3,2,1,5,2,15846,41,1.581,30,200,2
8896,72,5,0,2,3,1,64099,29,0.798,80,508,3
8897,43,4,0,2,2,3,35014,15,0.709,50,150,2
8898,92,0,0,0,2,0,40752,3,0.876,50,138,0
8899,41,0,1,1,1,3,102459,29,1.859,50,116,1
8900,31,5,2,2,2,3,28072,12,0.985,30,526,2
8901,90,8,0,0,2,0,125735,17,0.622,120,552,4
8902,96,8,0,0,2,0,36195,9,1.248,50,196,2
8903,76,8,0,1,5,1,61551,3,0.837,30,211,3
8904,56,0,0,0,5,1,48668,2,0.818,30,294,0
8905,81,8,0,1,1,0,80040,22,0.935,50,323,3
8906,87,8,0,0,2,0,59226,14,0.72,50,555,0
8907,23,8,2,1,1,2,21871,6,14.085,30,309,2
8908,22,3,2,1,5,2,15814,34,2.72,30,265,2
8909,47,5,0,1,1,1,85622,15,0.798,50,197,1
8910,28,3,2,1,3,3,31946,8,1.685,30,200,2
8911,47,0,0,1,4,1,58273,14,1.033,80,131,0
8912,46,0,0,1,1,1,116893,10,0.72,50,279,4
8913,28,5,2,1,4,3,22728,8,2.444,30,44,2
8914,65,0,0,1,1,1,56993,39,0.974,50,597,0
8915,54,6,0,1,5,1,76897,17,0.759,30,113,3
8916,35,5,1,1,4,3,31554,6,1.192,30,425,2
8917,40,0,1,0,2,3,75255,44,1.537,50,382,3
8918,50,6,0,1,3,1,51154,2,1.541,30,198,0
8919,32,3,1,1,3,3,18177,43,0.663,30,314,2
8920,41,0,1,1,2,3,54459,10,1.422,50,112,0
8921,53,5,0,2,4,1,72512,4,1.052,80,229,3
8922,72,0,0,1,2,1,106622,39,1.502,50,334,1
8923,43,6,0,1,2,3,76607,44,0.686,120,54,3
8924,28,7,2,1,7,3,25312,16,1.995,30,281,2
8925,54,0,0,1,5,1,46573,16,1.404,30,155,0
8926,85,8,0,0,2,0,77740,22,0.564,50,520,3
8927,42,0,0,1,1,3,41239,39,0.778,50,575,0
8928,21,6,2,1,6,2,14855,15,1.926,30,42,2
8929,84,8,0,0,2,0,54785,8,1.443,50,563,0
8930,31,5,2,1,4,3,31168,46,0.801,30,83,2
8931,56,5,0,2,3,1,93076,24,0.564,80,102,1
8932,31,5,2,1,5,3,29609,6,0.847,30,275,2
8933,46,3,0,1,1,1,44823,7,0.974,50,105,0
8934,50,0,0,1,1,1,95078,24,1.404,50,151,1
8935,69,2,0,0,3,1,60097,39,0.915,80,134,0
8936,20,5,2,1,6,2,14537,41,2.168,30,397,2
8937,29,0,2,1,4,3,21437,48,2.099,30,164,2
8938,34,0,1,2,2,3,27545,15,1.836,30,375,2
8939,47,7,0,1,4,1,24465,33,1.424,30,296,2
8940,66,0,0,1,1,1,61484,16,1.326,50,446,3
8941,40,0,1,1,1,3,62320,8,1.882,50,311,3
8942,35,3,1,1,4,3,28712,17,1.721,30,407,2
8943,75,8,0,1,1,1,58584,24,0.974,50,562,0
8944,66,7,0,1,1,1,123927,17,0.681,50,533,4
8945,46,0,0,1,1,1,97677,13,0.74,50,177,1
8946,20,3,2,1,5,2,12015,5,2.582,30,152,2
8947,76,8,0,0,2,1,53281,11,0.798,30,224,0
8948,46,5,0,1,1,1,25510,43,1.228,30,214,2
8949,77,0,0,1,1,1,75281,32,0.994,50,302,3
8950,28,3,2,1,3,3,31979,37,2.616,30,136,2
8951,62,7,0,2,3,1,108094,33,1.326,80,235,4
8952,44,0,0,1,1,1,115864,21,0.847,50,212,4
8953,25,3,2,1,6,2,26772,37,1.547,30,257,2
8954,22,6,2,1,4,2,16821,43,1.547,30,364,2
8955,43,7,0,1,1,3,24579,20,0.985,30,226,2
8956,21,3,2,1,4,2,14491,12,1.788,30,211,2
8957,31,7,2,1,1,3,19936,26,1.445,30,566,2
8958,44,4,0,2,2,1,61676,8,2.066,30,116,3
8959,66,4,0,2,4,1,93298,33,1.189,80,578,1
8960,36,3,1,1,4,3,29443,40,1.951,30,316,2
8961,22,5,2,1,2,2,18310,33,1.443,30,382,2
8962,39,0,1,1,4,3,20070,8,0.755,30,188,2
8963,30,5,2,1,5,3,28230,21,1.997,30,365,2
8964,46,0,0,2,2,1,78061,44,1.482,50,192,3
8965,33,6,1,1,4,3,24796,15,1.997,30,554,2
8966,62,2,0,2,2,1,25988,32,1.619,30,512,2
8967,31,7,2,2,2,3,27836,7,1.215,30,376,2
8968,42,0,0,2,2,3,48030,29,1.951,50,379,0
8969,29,7,2,1,1,3,21467,41,0.995,30,229,2
8970,40,4,1,1,1,3,55895,49,1.744,30,530,0
8971,62,7,0,1,1,1,76185,7,0.681,120,519,3
8972,29,7,2,1,1,3,29316,12,2.996,30,243,2
8973,31,0,2,1,4,3,26935,5,2.02,30,395,2
8974,35,3,1,1,5,3,21324,20,1.077,30,112,2
8975,57,0,0,1,1,1,123286,41,1.678,50,330,4
8976,25,3,2,1,4,2,29243,18,3.065,30,82,2
8977,25,3,2,1,5,2,23638,26,1.65,30,83,2
8978,55,0,0,1,2,1,86731,19,1.619,50,194,1
8979,29,0,2,1,2,3,28315,42,2.133,30,541,2
8980,44,7,0,1,2,1,109957,17,0.893,50,529,4
8981,58,0,0,2,2,1,75426,46,1.697,50,347,3
8982,69,0,0,2,3,1,60104,45,1.658,80,490,0
8983,68,2,0,0,3,1,53399,20,0.798,30,475,0
8984,42,0,0,1,1,3,56198,3,0.778,50,222,0
8985,63,0,0,2,2,1,76472,16,1.385,120,590,3
8986,47,0,0,1,1,1,74030,6,1.639,50,359,3
8987,23,6,2,1,3,2,22777,31,13.395,30,38,2
8988,24,3,2,1,5,2,23982,36,2.996,30,291,2
8989,75,0,0,1,1,1,24549,0,1.15,30,188,2
8990,31,3,2,1,1,3,30036,21,1.721,30,126,2
8991,36,0,1,2,2,3,18298,25,1.652,30,317,2
8992,42,0,0,1,1,3,126093,38,1.192,50,350,4
8993,25,3,2,1,5,2,27960,35,2.996,30,30,2
8994,45,3,0,1,1,1,42446,14,1.031,50,318,0
8995,45,1,0,1,1,1,25108,8,1.836,30,221,2
8996,43,5,0,1,1,3,54381,27,1.813,50,202,0
8997,54,7,0,0,2,1,44498,33,1.287,30,185,0
8998,36,1,1,2,2,3,22871,6,0.985,30,528,2
8999,87,8,0,1,1,0,36413,3,1.443,30,578,2
9000,42,0,0,2,4,3,33531,15,1.077,30,62,2
9001,23,3,2,1,4,2,14578,7,2.099,30,272,2
9002,75,5,0,2,2,1,27297,3,0.915,30,193,2
9003,34,0,1,1,3,3,20235,17,1.008,30,224,2
9004,51,0,0,1,3,1,73408,12,0.896,30,364,3
9005,39,0,1,2,2,3,26587,8,1.445,30,127,2
9006,46,0,0,1,3,1,51260,13,0.818,30,149,0
9007,96,8,0,1,1,0,26361,40,0.603,30,332,2
9008,42,0,0,1,1,3,111226,33,0.985,50,259,4
9009,97,8,0,0,1,0,124834,27,0.974,120,222,4
9010,46,0,0,1,1,1,91464,17,0.896,50,209,1
9011,29,0,2,2,2,3,24373,29,1.685,30,122,2
9012,39,2,1,0,3,3,26939,41,1.284,30,483,2
9013,45,4,0,0,2,1,47729,16,0.778,30,211,0
9014,41,5,1,2,2,3,97468,23,1.56,50,189,1
9015,45,4,0,2,4,1,128614,4,1.468,200,95,4
9016,39,0,1,1,5,3,20106,41,0.732,30,236,2
9017,36,6,1,1,9,3,21566,22,0.709,30,220,2
9018,67,4,0,2,4,1,77939,9,0.955,80,232,3
9019,21,5,2,1,3,2,12889,4,1.754,30,428,2
9020,55,0,0,1,1,1,59452,29,15.215,50,196,0
9021,53,4,0,2,4,1,63556,30,1.717,30,504,3
9022,63,6,0,2,3,1,114177,16,1.189,30,552,4
9023,79,4,0,2,3,0,92037,28,0.896,30,596,1
9024,43,4,0,1,1,3,126731,43,1.56,120,484,4
9025,54,5,0,1,3,1,31840,32,1.15,30,187,2
9026,45,7,0,1,4,1,101607,46,0.985,30,382,1
9027,72,2,0,0,7,1,102894,39,0.915,30,249,1
9028,24,6,2,1,3,2,20030,27,2.651,30,141,2
9029,25,3,2,1,4,2,26113,6,2.996,30,120,2
9030,45,0,0,1,1,1,33985,30,1.514,30,509,2
9031,46,4,0,1,3,1,26829,1,1.326,30,54,2
9032,20,3,2,1,3,2,22968,27,2.547,30,129,2
9033,54,5,0,1,2,1,40675,20,1.697,30,312,0
9034,44,5,0,1,2,1,56380,40,1.997,30,142,0
9035,55,2,0,2,5,1,98840,37,1.033,30,257,1
9036,21,3,2,1,3,2,17200,9,2.547,30,210,2
9037,24,3,2,1,6,2,15953,11,2.754,30,101,2
9038,25,8,2,1,8,2,31787,18,2.961,30,543,2
9039,30,0,2,1,6,3,23551,40,1.675,30,187,2
9040,61,2,0,0,8,1,115274,6,0.72,30,221,4
9041,35,8,1,2,6,3,31769,15,1.468,30,136,2
9042,63,7,0,1,2,1,75995,5,0.583,120,358,3
9043,88,8,0,0,2,0,59186,12,1.17,30,329,0
9044,47,2,0,1,4,1,122904,3,1.17,200,116,4
9045,87,8,0,0,2,0,118457,16,1.306,120,426,4
9046,28,7,2,1,3,3,20148,47,1.547,30,260,2
9047,64,1,0,2,4,1,95084,4,0.72,80,308,1
9048,86,8,0,0,2,0,119808,20,1.561,50,50,4
9049,84,8,0,1,2,0,68218,49,0.994,50,537,3
9050,30,3,2,1,3,3,25709,26,0.824,30,258,2
9051,52,0,0,2,3,1,114021,42,1.561,80,234,4
9052,47,0,0,2,2,1,25351,28,1.678,30,119,2
9053,34,3,1,1,4,3,23290,13,1.79,30,462,2
9054,30,3,2,1,7,3,19863,32,1.836,30,141,2
9055,34,3,1,1,4,3,22010,15,0.801,30,170,2
9056,51,0,0,1,2,1,40247,31,1.58,50,541,0
9057,53,2,0,2,4,1,69290,49,1.737,80,113,3
9058,56,5,0,1,2,1,103696,37,1.443,50,288,1
9059,63,5,0,2,2,1,51671,18,1.15,30,447,0
9060,33,5,1,1,1,3,27244,45,1.905,30,485,2
9061,41,6,1,1,3,3,65198,1,1.491,30,320,3
9062,34,0,1,1,2,3,22835,32,1.583,30,179,2
9063,54,0,0,2,3,1,94275,34,0.72,80,197,1
9064,62,0,0,1,4,1,40231,3,1.737,30,289,0
9065,91,8,0,0,2,0,67352,26,0.564,30,527,3
9066,35,3,1,1,1,3,26321,31,1.905,30,326,2
9067,69,0,0,2,4,1,83611,41,1.072,80,138,3
9068,78,5,0,2,2,1,88049,41,0.876,50,332,1
9069,55,0,0,1,4,1,129023,15,0.896,200,232,4
9070,34,0,1,1,5,3,31516,47,0.893,30,418,2
9071,66,7,0,2,6,1,97715,19,0.681,30,254,1
9072,78,8,0,0,2,1,81841,6,1.619,50,175,3
9073,54,5,0,2,6,1,23492,2,1.443,30,456,2
9074,81,8,0,1,1,0,105445,41,1.228,50,220,1
9075,56,0,0,2,6,1,107580,7,1.482,30,343,4
9076,67,7,0,1,1,1,27064,1,1.072,30,196,2
9077,51,4,0,1,3,1,27371,29,1.267,30,48,2
9078,43,5,0,2,2,3,38455,42,1.767,30,208,0
9079,94,8,0,0,2,0,113827,10,1.639,50,214,4
9080,34,0,1,2,2,3,28921,44,0.778,30,121,2
9081,43,2,0,0,3,3,46863,11,0.755,30,373,0
9082,53,5,0,0,2,1,39079,26,0.7,30,140,0
9083,78,8,0,0,2,1,118341,12,0.642,50,285,4
9084,34,3,1,1,1,3,23592,30,1.928,30,40,2
9085,35,3,1,1,5,3,22392,2,1.537,30,226,2
9086,61,4,0,1,1,1,108015,9,11.305,120,374,4
9087,51,0,0,0,2,1,127807,25,1.033,50,415,4
9088,58,5,0,2,2,1,108921,30,1.033,50,39,4
9089,55,0,0,2,4,1,24676,25,1.17,30,148,2
9090,50,0,0,1,1,1,87306,33,0.74,50,556,1
9091,36,2,1,2,2,3,23780,6,1.675,30,272,2
9092,32,4,1,1,2,3,21929,34,1.698,30,341,2
9093,39,0,1,1,1,3,21782,6,1.215,30,238,2
9094,28,5,2,1,1,3,25216,48,1.512,30,506,2
9095,29,3,2,1,3,3,20504,2,1.788,30,252,2
