ID       ,Genero ,Casado ,Edad                ,Graduado ,Profesion        ,Experiencia laboral ,Gastoscore ,Family_Size ,anno_nacimiento      ,Generacion            ,Ingresos anuales brutos ,Provincia              ,Digital_encuesta ,Gasto_medio_mensual_cuota ,Abandono ,Dias_cliente          ,Campanna_anno
CLI7887  ,M      ,Si     ,0.4871794871794872  ,Si       ,Ejecutivo        ,+20annos            ,Bajo       ,      0.125 ,0.5128205128205146   ,Generacion X          ,0.5864021702271958      ,Toledo                 ,"1,287"          ,      0.11764705882352944 ,     0.0 ,0.09649122807017543   ,
CLI7888  ,M      ,Si     ,0.39743589743589747 ,Si       ,Artista          ,+20annos            ,Medio      ,      0.375 ,0.6025641025641058   ,Generacion X          ,0.31726008816547985     ,Segovia                ,"1,326"          ,      0.0                 ,     0.0 ,0.3385964912280702    ,
CLI7889  ,M      ,Si     ,0.47435897435897434 ,Si       ,Artista          ,+20annos            ,Bajo       ,      0.375 ,0.5256410256410255   ,Generacion X          ,0.07922177009155645     ,Avila                  ,"1,346"          ,      0.0                 ,     0.0 ,0.8298245614035087    ,1
CLI7890  ,F      ,No     ,0.1923076923076923  ,Si       ,Medico           ,10-20annos          ,Bajo       ,      0.0   ,0.8076923076923102   ,Millennials           ,0.09130213631739573     ,Santa Cruz de Tenerife ,"1,583"          ,      0.0                 ,     1.0 ,0.3087719298245614    ,
CLI7891  ,F      ,Si     ,0.4871794871794872  ,Si       ,Artista          ,+20annos            ,Medio      ,      0.125 ,0.5128205128205146   ,Generacion X          ,0.8284079348931841      ,Vizcaya                ,"1,17"           ,      0.11764705882352944 ,     0.0 ,0.13508771929824562   ,
CLI7892  ,F      ,No     ,0.02564102564102566 ,No       ,Otros            ,<10annos            ,Bajo       ,      0.5   ,0.9743589743589745   ,Generacion Z          ,9.325194981349427e-05   ,Malaga                 ,"2,375"          ,      0.0                 ,     0.0 ,0.9666666666666667    ,4
CLI7893  ,F      ,No     ,0.46153846153846156 ,Si       ,Medico           ,+20annos            ,Bajo       ,      0.25  ,0.5384615384615401   ,Generacion X          ,0.7840878263818243      ,Alicante               ,"0,661"          ,      0.29411764705882354 ,     1.0 ,0.21754385964912282   ,
CLI7894  ,F      ,Si     ,0.5384615384615384  ,Si       ,Artista          ,+20annos            ,Medio      ,      0.125 ,0.46153846153846345  ,Generacion X          ,0.48052729738894545     ,Zamora                 ,"0,7"            ,      0.11764705882352944 ,     0.0 ,0.9192982456140351    ,4
CLI7895  ,M      ,No     ,0.11538461538461542 ,No       ,Medico           ,<10annos            ,Bajo       ,      0.625 ,0.8846153846153868   ,Millennials           ,0.07213462190573075     ,Palencia               ,"1,167"          ,      0.0                 ,     1.0 ,0.27017543859649124   ,
CLI7896  ,M      ,Si     ,0.17948717948717952 ,Si       ,Otros            ,10-20annos          ,Medio      ,      0.25  ,0.8205128205128212   ,Millennials           ,0.0825364530349271      ,Guipuzcoa              ,"0,778"          ,      0.0                 ,     1.0 ,0.2263157894736842    ,
CLI7897  ,M      ,No     ,0.14102564102564102 ,Si       ,Ingeniero        ,<10annos            ,Bajo       ,      0.25  ,0.8589743589743613   ,Millennials           ,0.09715157680569686     ,Zamora                 ,"1,123"          ,      0.0                 ,     0.0 ,0.34035087719298246   ,
CLI7898  ,F      ,No     ,0.4487179487179487  ,Si       ,Funcionario      ,+20annos            ,Bajo       ,      0.0   ,0.5512820512820511   ,Generacion X          ,0.21946422516107156     ,Santa Cruz de Tenerife ,"1,502"          ,      0.11764705882352944 ,     1.0 ,0.387719298245614     ,
CLI7899  ,F      ,Si     ,0.3205128205128205  ,No       ,Medico           ,+20annos            ,Medio      ,      1.0   ,0.6794871794871824   ,Generacion X          ,0.9688623262122755      ,Ciudad Real            ,"1,537"          ,      1.0                 ,     1.0 ,0.5                   ,"0,5"
CLI7900  ,F      ,Si     ,0.8974358974358974  ,No       ,Servicios        ,+20annos            ,Alto       ,      0.125 ,0.10256410256410575  ,Generacion Silenciosa ,0.40389114954221766     ,Gerona                 ,"1,033"          ,      0.0                 ,     0.0 ,0.8982456140350877    ,4
CLI7901  ,F      ,Si     ,0.41025641025641024 ,No       ,Servicios        ,+20annos            ,Bajo       ,      0.0   ,0.5897435897435912   ,Generacion X          ,0.16082570362834858     ,Lleida                 ,"0,818"          ,      0.0                 ,     1.0 ,0.3456140350877193    ,
CLI7902  ,M      ,No     ,0.17948717948717952 ,No       ,Funcionario      ,10-20annos          ,Bajo       ,      1.0   ,0.8205128205128212   ,Millennials           ,0.09911834520176332     ,Cuenca                 ,"1,031"          ,      0.0                 ,     1.0 ,0.5157894736842105    ,"0,5"
CLI7903  ,F      ,No     ,0.0                 ,No       ,Funcionario      ,<10annos            ,Bajo       ,      0.625 ,1.0                  ,Generacion Z          ,0.026881993896236023    ,Segovia                ,"2,513"          ,      0.0                 ,     0.0 ,0.1473684210526316    ,
CLI7904  ,F      ,No     ,0.20512820512820512 ,No       ,Medico           ,10-20annos          ,Bajo       ,      0.375 ,0.7948717948717956   ,Millennials           ,0.08760596812478808     ,Valencia               ,"2,043"          ,      0.0                 ,     0.0 ,0.6631578947368421    ,3
CLI7905  ,M      ,Si     ,0.28205128205128205 ,No       ,Otros            ,+20annos            ,Bajo       ,      0.125 ,0.717948717948719    ,Millennials           ,0.3883858935232282      ,Leon                   ,"1,744"          ,      0.0                 ,     1.0 ,0.25263157894736843   ,
CLI7906  ,M      ,No     ,0.1282051282051282  ,Si       ,Funcionario      ,<10annos            ,Bajo       ,      0.5   ,0.8717948717948723   ,Millennials           ,0.13675822312648356     ,Ceuta                  ,"1,353"          ,      0.0                 ,     0.0 ,0.5017543859649123    ,"0,5"
CLI7907  ,F      ,Si     ,0.34615384615384615 ,No       ,Ingeniero        ,+20annos            ,Medio      ,      0.375 ,0.6538461538461569   ,Generacion X          ,0.9644370973211258      ,Gerona                 ,"1,111"          ,      1.0                 ,     0.0 ,0.5421052631578946    ,"0,5"
CLI7908  ,M      ,Si     ,0.34615384615384615 ,Si       ,Artista          ,+20annos            ,Medio      ,      0.375 ,0.6538461538461569   ,Generacion X          ,0.26987114276025775     ,Valencia               ,"15,215"         ,      0.0                 ,     0.0 ,0.5368421052631579    ,"0,5"
CLI7909  ,F      ,No     ,0.2564102564102564  ,Si       ,Artista          ,10-20annos          ,Bajo       ,      0.25  ,0.7435897435897445   ,Millennials           ,0.7392336385215328      ,Ceuta                  ,"0,87"           ,      0.0                 ,     0.0 ,0.7070175438596491    ,3
CLI7910  ,F      ,Si     ,0.858974358974359   ,Si       ,Servicios        ,+20annos            ,Bajo       ,      0.0   ,0.1410256410256423   ,Generacion Silenciosa ,0.8698457104103086      ,Toledo                 ,"1,717"          ,      0.11764705882352944 ,     1.0 ,0.47543859649122805   ,"0,5"
CLI7911  ,F      ,Si     ,0.4487179487179487  ,Si       ,Artista          ,+20annos            ,Bajo       ,      0.125 ,0.5512820512820511   ,Generacion X          ,0.25932519498134965     ,La Rioja               ,"1,111"          ,      0.11764705882352944 ,     0.0 ,0.3526315789473684    ,
CLI7912  ,F      ,No     ,0.42307692307692313 ,Si       ,Negocios/empresa ,+20annos            ,Bajo       ,      0.0   ,0.5769230769230802   ,Generacion X          ,0.622177009155646       ,Leon                   ,"1,326"          ,      0.11764705882352944 ,     0.0 ,0.6719298245614035    ,1
CLI7913  ,M      ,Si     ,0.33333333333333337 ,Si       ,Artista          ,+20annos            ,Medio      ,      0.25  ,0.6666666666666679   ,Generacion X          ,0.6771617497456766      ,Albacete               ,"0,974"          ,      0.29411764705882354 ,     1.0 ,0.3350877192982456    ,
CLI7914  ,F      ,Si     ,0.6923076923076923  ,No       ,Servicios        ,+20annos            ,Alto       ,      0.375 ,0.30769230769231015  ,Generacion X          ,0.17436419125127162     ,Soria                  ,"1,228"          ,      0.0                 ,     0.0 ,0.045614035087719294  ,
CLI7915  ,M      ,Si     ,0.5384615384615384  ,No       ,Artista          ,+20annos            ,Bajo       ,      0.125 ,0.46153846153846345  ,Generacion X          ,0.9664547304170907      ,Sevilla                ,"0,7"            ,      0.5294117647058822  ,     1.0 ,0.2263157894736842    ,
CLI7916  ,M      ,No     ,0.1282051282051282  ,No       ,Funcionario      ,<10annos            ,Bajo       ,      0.375 ,0.8717948717948723   ,Millennials           ,0.11292811122414378     ,Jaen                   ,"2,02"           ,      0.0                 ,     0.0 ,0.0035087719298245584 ,
CLI7917  ,M      ,No     ,0.16666666666666669 ,Si       ,Artista          ,10-20annos          ,Bajo       ,      0.375 ,0.8333333333333357   ,Millennials           ,0.12976432689047135     ,Granada                ,"1,905"          ,      0.0                 ,     0.0 ,0.7736842105263158    ,3
CLI7918  ,F      ,Si     ,0.41025641025641024 ,Si       ,Otros            ,+20annos            ,Medio      ,      0.25  ,0.5897435897435912   ,Generacion X          ,0.3249406578501187      ,Almeria                ,"1,326"          ,      0.0                 ,     1.0 ,0.43157894736842106   ,
CLI7919  ,M      ,Si     ,0.39743589743589747 ,Si       ,Medico           ,+20annos            ,Medio      ,      0.125 ,0.6025641025641058   ,Generacion X          ,0.6754408273991184      ,Sevilla                ,"0,798"          ,      0.11764705882352944 ,     0.0 ,0.6263157894736842    ,3
CLI7920  ,M      ,Si     ,0.5256410256410257  ,Si       ,Artista          ,+20annos            ,Medio      ,      0.125 ,0.47435897435897445  ,Generacion X          ,0.6501017293997966      ,Salamanca              ,"0,818"          ,      0.11764705882352944 ,     0.0 ,0.856140350877193     ,4
CLI7921  ,F      ,No     ,0.1923076923076923  ,Si       ,Otros            ,10-20annos          ,Bajo       ,      0.5   ,0.8076923076923102   ,Millennials           ,0.08528314682943372     ,Salamanca              ,"1,698"          ,      0.0                 ,     0.0 ,0.3543859649122807    ,
CLI7922  ,F      ,Si     ,1.0                 ,No       ,Servicios        ,+20annos            ,Alto       ,      0.125 ,0.0                  ,Generacion Silenciosa ,0.6244320108511361      ,Valencia               ,"1,228"          ,      0.5294117647058822  ,     0.0 ,0.0824561403508772    ,
CLI7923  ,M      ,Si     ,0.6666666666666666  ,Si       ,Ejecutivo        ,+20annos            ,Bajo       ,      0.375 ,0.3333333333333357   ,Generacion X          ,0.27261783655476435     ,Gerona                 ,"1,033"          ,      0.0                 ,     0.0 ,0.3105263157894737    ,
CLI7924  ,F      ,Si     ,0.16666666666666669 ,No       ,Otros            ,10-20annos          ,Alto       ,      0.125 ,0.8333333333333357   ,Millennials           ,0.12292302475415395     ,Leon                   ,"1,491"          ,      0.0                 ,     0.0 ,0.24210526315789477   ,
CLI7925  ,M      ,Si     ,0.858974358974359   ,No       ,Servicios        ,+20annos            ,Alto       ,      0.125 ,0.1410256410256423   ,Generacion Silenciosa ,0.23110376398779248     ,Zamora                 ,"1,111"          ,      0.0                 ,     1.0 ,0.23333333333333334   ,
CLI7926  ,M      ,No     ,0.2564102564102564  ,Si       ,Medico           ,10-20annos          ,Bajo       ,      0.0   ,0.7435897435897445   ,Millennials           ,0.7314259070871483      ,Cadiz                  ,"1,675"          ,      0.11764705882352944 ,     0.0 ,0.34210526315789475   ,
CLI7927  ,M      ,No     ,0.2564102564102564  ,No       ,Negocios/empresa ,10-20annos          ,Bajo       ,      0.375 ,0.7435897435897445   ,Millennials           ,0.5809426924381147      ,Teruel                 ,"1,652"          ,      0.0                 ,     0.0 ,0.4824561403508772    ,"0,5"
CLI7928  ,F      ,Si     ,0.7564102564102564  ,Si       ,Servicios        ,+20annos            ,Alto       ,      0.0   ,0.2435897435897445   ,Generacion Silenciosa ,0.7242539844014921      ,Lleida                 ,"1,248"          ,      0.11764705882352944 ,     0.0 ,0.9228070175438596    ,1
CLI7929  ,F      ,No     ,0.1282051282051282  ,No       ,Funcionario      ,<10annos            ,Bajo       ,      0.5   ,0.8717948717948723   ,Millennials           ,0.14848253645303494     ,Valencia               ,"1,675"          ,      0.0                 ,     1.0 ,0.5666666666666667    ,"0,5"
CLI7930  ,M      ,Si     ,0.4871794871794872  ,Si       ,Ejecutivo        ,+20annos            ,Alto       ,      0.375 ,0.5128205128205146   ,Generacion X          ,0.7430654459138692      ,Zaragoza               ,"1,189"          ,      0.29411764705882354 ,     0.0 ,0.03684210526315789   ,
CLI7931  ,F      ,No     ,0.1282051282051282  ,Si       ,Funcionario      ,<10annos            ,Bajo       ,      0.5   ,0.8717948717948723   ,Millennials           ,0.06897253306205495     ,Ceuta                  ,"1,836"          ,      0.0                 ,     0.0 ,0.8789473684210526    ,4
CLI7932  ,F      ,Si     ,0.20512820512820512 ,Si       ,Medico           ,10-20annos          ,Alto       ,      0.125 ,0.7948717948717956   ,Millennials           ,0.06772634791454732     ,Ceuta                  ,"0,847"          ,      0.0                 ,     0.0 ,0.10526315789473684   ,
CLI7933  ,M      ,Si     ,0.8333333333333333  ,Si       ,Servicios        ,+20annos            ,Alto       ,      0.125 ,0.16666666666666785  ,Generacion Silenciosa ,0.14183621566632756     ,Santa Cruz de Tenerife ,"0,603"          ,      0.0                 ,     0.0 ,0.4824561403508772    ,"0,5"
CLI7934  ,F      ,No     ,0.17948717948717952 ,Si       ,Funcionario      ,10-20annos          ,Bajo       ,      0.25  ,0.8205128205128212   ,Millennials           ,0.06171583587656834     ,Caceres                ,"1,744"          ,      0.0                 ,     0.0 ,0.007017543859649117  ,
CLI7935  ,M      ,No     ,0.16666666666666669 ,No       ,Funcionario      ,10-20annos          ,Bajo       ,      0.375 ,0.8333333333333357   ,Millennials           ,0.06233468972533063     ,Valencia               ,"1,307"          ,      0.0                 ,     0.0 ,0.8614035087719298    ,4
CLI7936  ,M      ,No     ,0.0641025641025641  ,No       ,Ingeniero        ,<10annos            ,Bajo       ,      0.375 ,0.9358974358974379   ,Generacion Z          ,0.057248219735503564    ,La Rioja               ,"2,754"          ,      0.0                 ,     1.0 ,0.5280701754385965    ,"0,5"
CLI7937  ,F      ,Si     ,0.6794871794871795  ,No       ,Servicios        ,+20annos            ,Medio      ,      0.125 ,0.32051282051282115  ,Generacion X          ,0.856943031536114       ,La Rioja               ,"0,74"           ,      0.5294117647058822  ,     1.0 ,0.37543859649122807   ,
CLI7938  ,F      ,No     ,0.10256410256410259 ,No       ,Negocios/empresa ,<10annos            ,Bajo       ,      0.375 ,0.8974358974358978   ,Millennials           ,0.1079094608341811      ,Huesca                 ,"2,513"          ,      0.0                 ,     0.0 ,0.4912280701754386    ,"0,5"
